"Year","DoY","Date","Time","Hour","Daytime","NEE","FCH4","FH2O","LE","H","ET","Rg","Rn","Rainfall","PPFD","Tair","Tsoil_rep1","Tsoil_rep2","Tsoil_rep3","rH","VPD","SWC_rep1","SWC_rep2","SWC_rep3","Ustar","Wind_dir"
"-","-","-","-","-","-","umol_m-2_s-1","umol_m-2_s-1","mmol_m-2_s-1","Wm-2","Wm-2","mm_h-1","Wm-2","Wm-2","m","umol_m-2_s-1","degC","degC","degC","degC","%","hPa","m3m-3","m3m-3","m3m-3","ms-1","ms-1"
"2022","159.979","2022-06-09","23:30","23.5","0","4.91138","0.50751","0.733424","32.2573","-16.0727","0.0475","0.0172","-29.1851","0","0.0225","24.771","25.4","25.4","26.402","84.6213","4.80273638709272","0.635917","0.638","0.574","0.18764","167.878"
"2022","160","2022-06-09","00:00","0","0","8.20773","-9999","-0.21261","-9.2971","-21.6215","-0.0138","0.00794","-38.0717","0","0.0437","24.552","25.107","25.4","26.4","85.3235","4.52383504405444","0.635428","0.638","0.574","0.287773","165.384"
"2022","160.0208","2022-06-09","00:30","0.5","0","4.50464","0.521511","0.859181","37.8018","-26.5297","0.0557","0.00265","-23.3136","0","0.0318","24.396","24.8320000000001","25.4","26.398","83.4945","5.04031562141252","0.6364","0.637978","0.574","0.299495","168.97"
"2022","160.0416","2022-06-09","01:00","1","0","4.57066","0.437949","0.764421","33.6397","-25.8801","0.0495","-0.00331","-23.3754","0","0.0225","24.167","24.7","25.4","26.241","83.4869","4.97388990750463","0.63785","0.637983","0.574","0.334999","171.045"
"2022","160.0624","2022-06-09","01:30","1.5","0","3.54036","-9999","0.621648","27.2009","-19.7384","0.0403","0.00397","-16.1003","0","0.0265","24.008","24.701","25.4","26.2","84.2064","4.71197991348834","0.637444","0.637761","0.574","0.352696","170.62"
"2022","160.0833","2022-06-09","02:00","2","0","3.3365","0.365319","0.481213","21.1817","-15.996","0.0312","-0.000662","-14.9761","0","-0.0172","23.896","24.803","25.18","26.075","85.6331","4.2575763477181","0.637783","0.636986","0.574131","0.253737","172.944"
"2022","160.1041","2022-06-09","02:30","2.5","0","3.62584","0.469144","0.501073","22.0582","-18.2171","0.0325","-0.0159","-14.2179","0","0.0397","23.77","24.878","25.1","25.9","87.7992","3.58836359801891","0.637867","0.6369","0.574047","0.347096","176.59"
"2022","160.1249","2022-06-09","03:00","3","0","3.4677","0.315535","0.357253","15.729","-16.0336","0.0232","-0.00397","-23.2313","0","-2.67e-08","23.659","24.9","25.1","25.886","90.124","2.8852748614883","0.637283","0.636803","0.574203","0.264048","174.077"
"2022","160.1458","2022-06-09","03:30","3.5","0","3.30025","0.405372","0.248924","10.962","-24.122","0.0161","0.00927","-36.0824","0","0.00662","23.467","24.9","25.056","25.612","92.9716","2.02972458615284","0.637317","0.636394","0.574794","0.347387","163.357"
"2022","160.1666","2022-06-09","04:00","4","0","4.50664","0.382256","0.313565","13.8101","-18.2117","0.0203","-0.00662","-25.2144","0","0.0278","23.324","24.9","24.908","25.565","95.4568","1.30075297178958","0.637156","0.636222","0.574","0.303015","170.415"
"2022","160.1874","2022-06-09","04:30","4.5","0","3.12888","-9999","0.189384","8.29155","-14.9776","0.0123","0.0199","-26.2263","0","0.0715","23.323","24.9","24.9","25.4","97.1713","0.809829587363677","0.636745","0.635911","0.574283","0.264408","165.99"
"2022","160.2083","2022-06-09","05:00","5","0","3.78769","-9999","0.377071","16.5087","-18.125","0.0244","1.45236","-19.1916","0","3.26823","23.315","24.9","24.9","25.4","96.8624","0.897830892225242","0.636256","0.6357","0.575405","0.275629","167.348"
"2022","160.2291","2022-06-09","05:30","5.5","1","1.97381","-9999","0.419864","18.382","-20.139","0.0272","18.5319","-20.8704","0","40.631","23.3200000000001","24.9","24.9","25.239","96.443","1.01815042768624","0.636328","0.635572","0.575994","0.292278","165.391"
"2022","160.2499","2022-06-09","06:00","6","1","-9999","0.373445","0.689543","30.3631","-10.9043","0.0447","50.094","7.73115","0","107.85","23.442","24.9","24.802","25.1","95.18","1.38986553489624","0.637989","0.635289","0.576","0.316509","190.255"
"2022","160.2707","2022-06-09","06:30","6.5","1","-9999","0.316846","0.854675","37.6195","4.96977","0.0554","88.3281","50.3448","0","184.552","23.796","24.9","24.701","25.05","92.5004","2.2091521925042","0.637989","0.635195","0.576019","0.376444","198.677"
"2022","160.2916","2022-06-09","07:00","7","1","-8.00447","0.451734","1.08488","47.7398","-1.47364","0.0703","114.753","69.9864","0","247.572","23.986","24.9","24.7","24.902","91.2923","2.5944888227572","0.638","0.635084","0.576047","0.299454","211.163"
"2022","160.3124","2022-06-09","07:30","7.5","1","-5.60907","0.333241","1.19816","52.7149","4.28916","0.0776","132.862","86.4678","0","285.595","24.076","24.9","24.7","24.9","90.7746","2.76363654169121","0.637994","0.635019","0.576364","0.32323","185.653"
"2022","160.3332","2022-06-09","08:00","8","1","-18.7388","0.505358","4.31207","189.487","76.642","0.279422","365.273","267.448","0","731.749","25.021","24.9","24.7","24.9","85.1548","4.70579826009526","0.638","0.637031","0.576314","0.444433","228.856"
"2022","160.3541","2022-06-09","08:30","8.5","1","-11.3893","0.379484","3.29981","144.896","46.5553","0.213827","399.307","299.127","0","826.179","25.712","24.9","24.7","24.831","79.5567","6.75212722381828","0.637972","0.63915","0.575911","0.445108","238.98"
"2022","160.3749","2022-06-09","09:00","9","1","-12.3595","0.377876","4.46393","195.916","80.189","0.289263","491.388","358.906","0","1027.2","26.055","24.9","24.7","24.718","77.0871","7.72310621794082","0.638522","0.639164","0.575522","0.385303","273.85"
"2022","160.3957","2022-06-09","09:30","9.5","1","-13.85","0.425","7.60958","333.613","95.6236","0.493101","639.178","480.056","0","1312.56","27.016","24.9","24.7","24.7190000000001","70.7606","10.4298507751829","0.638578","0.639122","0.579436","0.433977","288.475"
"2022","160.4165","2022-06-09","10:00","10","1","-16.7254","0.358503","6.91478","302.8","123.659","0.448078","748.795","570.19","0","1531.22","28.175","24.9","24.7","24.738","63.2457","14.0297459900959","0.639389","0.639183","0.580267","0.38478","304.835"
"2022","160.4374","2022-06-09","10:30","10.5","1","-14.7903","0.313848","7.9041","345.977","122.754","0.512185","855.997","660.727","0","1751.47","28.5700000000001","24.911","24.7","24.891","57.5222","16.5911539206862","0.638561","0.639356","0.5803","0.482302","322.923"
"2022","160.4582","2022-06-09","11:00","11","1","-14.0268","0.313389","10.5526","461.682","131.78","0.683805","905.044","708.37","0","1835.41","28.937","24.933","24.7","24.9","57.5889","16.9213082346632","0.638067","0.639642","0.580558","0.399989","324.493"
"2022","160.479","2022-06-09","11:30","11.5","1","-12.067","0.320609","9.40853","411.503","129.846","0.609673","912.975","718.799","0","1848.17","29.236","25.067","24.7","24.947","54.3348","18.5374085601637","0.638006","0.639622","0.581233","0.354807","326.555"
"2022","160.4999","2022-06-09","12:00","12","1","-9.96118","0.328492","8.75469","382.895","88.1532","0.567304","823.27","644.087","0","1682.63","29.365","25.1","24.722","25.1","53.2136","19.1345361218906","0.638006","0.639728","0.581483","0.322072","334.317"
"2022","160.5207","2022-06-09","12:30","12.5","1","-10.8649","0.328418","10.0704","440.345","67.1798","0.652563","831.868","646.068","0","1576.54","29.587","25.1","24.895","25.366","50.6758","20.4323230015275","0.638","0.639878","0.581853","0.39218","326.821"
"2022","160.5415","2022-06-09","13:00","13","1","-13.2477","0.392022","11.2374","491.136","127.531","0.728183","872.552","717.036","0","1865.21","29.86","25.1","24.9","25.489","48.5009","21.6711212851663","0.637933","0.639822","0.581872","0.352059","311.548"
"2022","160.5624","2022-06-09","13:30","13.5","1","-11.9827","0.428398","8.88585","388.687","35.6904","0.575803","523.761","389.621","0","1071.53","29.45","25.182","24.991","25.742","50.1917","20.4705588984228","0.637292","0.639306","0.581053","0.418141","312.33"
"2022","160.5832","2022-06-09","14:00","14","1","-9.43168","0.311189","7.16384","313.24","56.8026","0.464217","700.842","523.743","0","1420.21","29.709","25.384","25.1","26.014","49.998","20.8591375011437","0.636347","0.638695","0.57995","0.36098","332.197"
"2022","160.604","2022-06-09","14:30","14.5","1","-11.148","0.441757","7.96576","348.184","99.4678","0.516181","758.259","583.533","0","1534.56","29.959","25.4","25.266","26.269","50.0676","21.1317488854802","0.636306","0.638656","0.579997","0.376057","327.475"
"2022","160.6249","2022-06-09","15:00","15","1","-9.58914","0.449095","7.24909","317.175","14.9116","0.469741","423.11","308.021","0","864.429","29.319","25.4","25.4","26.425","50.6407","20.1332651638769","0.636889","0.63855","0.579464","0.308385","332.76"
"2022","160.6457","2022-06-09","15:30","15.5","1","-4.36258","0.377855","5.49426","240.457","36.5515","0.356028","402.745","292.49","0","827.395","29.162","25.4","25.406","26.7","48.8204","20.6872905662751","0.635589","0.638014","0.579606","0.397124","339.227"
"2022","160.6665","2022-06-09","16:00","16","1","-2.29909","0.361853","6.15444","269.454","-20.9918","0.398808","379.341","264.812","0","788.658","28.83","25.4","25.552","26.817","45.3304","21.6774899111257","0.635017","0.637989","0.579042","0.29081","344.179"
"2022","160.6873","2022-06-09","16:30","16.5","1","-4.87141","0.265705","4.75844","208.201","-28.7894","0.308347","405.187","274.869","0","841.218","29.51","25.404","25.6","26.9","39.6905","24.8723145410293","0.635","0.638","0.578389","0.283839","339.392"
"2022","160.7082","2022-06-09","17:00","17","1","-2.95878","0.45898","6.62502","290.002","-29.2471","0.429301","286.627","176.366","0","605.1","29.317","25.465","25.6","26.9","40.3341","24.3344353910887","0.635","0.638","0.577489","0.229838","339.116"
"2022","160.729","2022-06-09","17:30","17.5","1","-0.105965","0.377715","2.96111","129.771","4.40164","0.19188","191.155","107.797","0","397.209","28.053","25.507","25.6","26.9","48.6006","19.4811027592473","0.635","0.638","0.57765","0.169085","348.832"
"2022","160.7498","2022-06-09","18:00","18","1","6.79031","0.35658","2.86328","125.534","-14.6345","0.185541","160.414","77.0005","0","324.197","27.655","25.456","25.6","26.9","49.9881","18.5200166680433","0.635","0.638","0.5775","0.194124","359.745"
"2022","160.7707","2022-06-09","18:30","18.5","1","5.05106","0.277131","2.09933","92.1476","-19.3647","0.136037","88.6259","29.1595","0","190.249","26.7","25.417","25.584","26.9","53.2931","16.3539195783791","0.635","0.638","0.577394","0.107187","31.2243"
"2022","160.7915","2022-06-10","19:00","19","1","-9999","0.0403","-0.0258","-1.13198","-5.00111","-0.00167","46.6709","-18.9574","0","92.6471","25.649","25.403","25.418","26.888","57.6526","13.9345667369065","0.635","0.638","0.577111","0.0847","0.777699"
"2022","160.8123","2022-06-10","19:30","19.5","1","14.7652","0.484657","1.63925","72.0831","-41.8632","0.106223","12.0624","-46.4876","0","26.4876","25.035","25.4","25.401","26.711","56.7752","13.7133215490249","0.635","0.638","0.578411","0.107019","327.022"
"2022","160.8332","2022-06-10","20:00","20","0","-9999","0.347226","0.522465","22.9914","-22.0446","0.0339","0.905575","-55.3674","0","1.98055","24.465","25.4","25.4","26.67","54.9519","13.8133738627992","0.635","0.638008","0.579103","0.133626","328.022"
"2022","160.854","2022-06-10","20:30","20.5","0","-1.47524","0.0411","-0.0305","-1.34247","3.61307","-0.00197","0.045","-46.7051","0","0.0411","23.247","25.4","25.4","26.4","59.0619","11.6665110459017","0.635","0.637964","0.579872","0.0908","340.964"
"2022","160.8748","2022-06-10","21:00","21","0","-0.544066","0.00525","0.00207","0.0915","-0.1969","0.000134","0.0285","-47.3492","0","0.0185","22.633","25.4","25.159","26.271","61.3852","10.6027882813556","0.635","0.637689","0.58","0.0459","10.8689"
"2022","160.8956","2022-06-10","21:30","21.5","0","0.165062","0.00609","-0.00213","-0.0939","-1.07367","-0.000138","0.0305","-62.0061","0","0.0106","21.639","25.384","25.1","26.04","65.9681","8.79533030547216","0.635","0.638772","0.579439","0.0353","20.9777"
"2022","160.9165","2022-06-10","22:00","22","0","0.373624","0.0283","0.0373","1.64814","-0.956798","0.00242","0.0271","-61.0259","0","0.0225","20.56","25.177","24.956","25.843","71.4308","6.91016435220731","0.63485","0.638934","0.579525","0.0358","351.456"
"2022","160.9373","2022-06-10","22:30","22.5","0","-0.850134","-0.000771","-0.0319","-1.41038","0.107558","-0.00207","0.00993","-56.6035","0","0.0344","19.716","25.1","24.9","25.544","75.6384","5.5927007341949","0.635117","0.639445","0.581528","0.0293","347.278"
"2022","160.9581","2022-06-10","23:00","23","0","-9999","0.00414","0.00297","0.131391","1.80616","0.000192","0.0139","-56.7175","0","0.0371","19.083","24.983","24.764","25.4","79.3649","4.55428149270363","0.6361","0.640716","0.582019","0.0285","359.581"
"2022","160.979","2022-06-10","23:30","23.5","0","1.80211","-0.00586","0.0392","1.73396","-1.35999","0.00254","-0.00199","-63.9247","0","0.0238","18.54","24.9","24.7","25.159","81.0565","4.04144044871978","0.636211","0.640455","0.582792","0.0187","355.856"
"2022","161","2022-06-10","00:00","0","0","3.35877","-0.00866","0.0682","3.02002","-1.23105","0.00442","0.00861","-66.3806","0","0.00927","18.335","24.9","24.7","25.081","80.1583","4.17902504143357","0.636633","0.639511","0.582931","0.0359","3.41228"
"2022","161.0208","2022-06-10","00:30","0.5","0","1.87857","0.00431","0.0388","1.71738","-2.84755","0.00251","0.0119","-65.8983","0","0.0132","17.92","24.9","24.682","24.902","80.4904","4.00333174139272","0.637894","0.639283","0.582467","0.0505","4.71272"
"2022","161.0416","2022-06-10","01:00","1","0","-9999","0.0186","0.0705","3.12117","-0.71045","0.00457","0.00927","-65.5746","0","0.00397","17.592","24.761","24.475","24.9","79.1478","4.19131414038537","0.638","0.639236","0.58195","0.0277","0.531714"
"2022","161.0624","2022-06-10","01:30","1.5","0","-0.902707","0.0105","-0.0308","-1.36671","0.997981","-0.002","0.00132","-57.2604","0","0.00795","17.155","24.7","24.4","24.9","77.1261","4.47245232753134","0.638","0.639153","0.582361","0.0399","0.830452"
"2022","161.0833","2022-06-10","02:00","2","0","-9999","-0.0103","0.0335","1.48603","-1.0707","0.00217","-0.00132","-47.7019","0","0.0358","16.817","24.7","24.4","24.787","78.8569","4.04641443288464","0.638","0.639092","0.583342","0.0282","356.833"
"2022","161.1041","2022-06-10","02:30","2.5","0","-0.426114","-0.00446","-0.0199","-0.88202","1.10595","-0.00129","0.00596","-60.5175","0","0.0252","16.592","24.7","24.4","24.7","78.9417","3.97299580520927","0.638139","0.638755","0.583236","0.0136","341.869"
"2022","161.1249","2022-06-10","03:00","3","0","-1.03541","0.0899","-0.0182","-0.806417","-0.865525","-0.00118","0.0192","-63.9831","0","0.0132","15.999","24.7","24.4","24.607","82.4025","3.19694430790279","0.637311","0.638095","0.583053","0.017","349.343"
"2022","161.1458","2022-06-10","03:30","3.5","0","-4.32064","0.00182","-0.0926","-4.11059","-0.836612","-0.006","0.00265","-64.1366","0","0.0172","15.309","24.687","24.284","24.4","88.3987","2.01650859265502","0.637","0.638044","0.583","0.027","360"
"2022","161.1666","2022-06-10","04:00","4","0","-0.766073","-0.110148","0.0386","1.71438","0.72839","0.0025","0.00265","-65.9067","0","0.00662","14.655","24.424","24.2","24.366","92.3314","1.27798114246819","0.637017","0.638011","0.583","0.0388","344.059"
"2022","161.1874","2022-06-10","04:30","4.5","0","0.453941","-9999","-0.0067","-0.296314","-0.429697","-0.000434","0.0688","-62.9056","0","0.0874","14.181","24.4","24.2","24.202","96.4226","0.578182311248927","0.637194","0.638011","0.582742","0.0292","342.339"
"2022","161.2083","2022-06-10","05:00","5","0","0.0269","-0.150008","-0.00482","-0.2141","-0.855327","-0.000312","2.95371","-60.8612","0","7.24522","13.671","24.4","24.111","24.027","99.905","0.0148540037948612","0.637928","0.638006","0.582033","0.0462","340.922"
"2022","161.2291","2022-06-10","05:30","5.5","1","-0.569509","-0.0144","-0.00874","-0.388479","0.29378","-0.000566","11.646","-52.0609","0","39.2135","13.596","24.273","23.901","23.899","99.1773","0.128009512669832","0.638689","0.638","0.582758","0.0176","353.096"
"2022","161.2499","2022-06-10","06:00","6","1","-2.18619","-0.0111","-0.0199","-0.884686","-0.892111","-0.00129","21.5816","-39.3227","0","75.3375","13.789","24.2","23.9","23.716","98.7865","0.191201525910176","0.638306","0.638017","0.583239","0.0478","20.1193"
"2022","161.2707","2022-06-10","06:30","6.5","1","4.15478","0.0164","-0.086","-3.82082","-6.93599","-0.00557","28.3879","-30.8261","0","100.21","14.622","24.137","23.814","23.614","94.4214","0.927701934590161","0.638","0.63818","0.584844","0.0637","30.1814"
"2022","161.2916","2022-06-10","07:00","7","1","-3.00013","-9999","0.0477","2.1045","2.19705","0.00309","55.7604","-4.71668","0","156.28","15.872","23.902","23.7","23.5","89.1284","1.95908422373566","0.638167","0.638714","0.585","0.04","71.7725"
"2022","161.3124","2022-06-10","07:30","7.5","1","-2.89632","0.329945","-0.533096","-23.5993","50.8126","-0.0345","108.99","53.8677","0","258.774","18.089","23.9","23.671","23.347","76.2517","4.92516884804393","0.639953","0.638989","0.585","0.229642","13.6358"
