file_info,,,,,,,corrected_fluxes_and_quality_flags,,,,,,,,,,,,,,,,,,,,,storage_fluxes,,,,,,vertical_advection_fluxes,,,,gas_densities_concentrations_and_timelags,,,,,,,,,,,,,,,,,,,,air_properties,,,,,,,,,,,,,,unrotated_wind,,,rotated_wind,,,,,,rotation_angles_for_tilt_correction,,,turbulence,,,,,,footprint,,,,,,,,uncorrected_fluxes_and_spectral_correction_factors_(scf),,,,,,,,,,,,,,statistical_flags,,,,,,,,,,,,spikes,,,,,,,,diagnostic_flags_LI-7200,,,,,,,,,diagnostic_flags_LI-7500,,,,diagnostic_flags_LI-7700,,,,,,,,,,,,,,,,RSSI_LI-7200,RSSI_LI-7500,variances,,,,,,,,covariances,,,,,custom_variables
filename,date,time,DOY,daytime,file_records,used_records,Tau,qc_Tau,rand_err_Tau,H,qc_H,rand_err_H,LE,qc_LE,rand_err_LE,co2_flux,qc_co2_flux,rand_err_co2_flux,h2o_flux,qc_h2o_flux,rand_err_h2o_flux,ch4_flux,qc_ch4_flux,rand_err_ch4_flux,none_flux,qc_none_flux,rand_err_none_flux,H_strg,LE_strg,co2_strg,h2o_strg,ch4_strg,none_strg,co2_v-adv,h2o_v-adv,ch4_v-adv,none_v-adv,co2_molar_density,co2_mole_fraction,co2_mixing_ratio,co2_time_lag,co2_def_timelag,h2o_molar_density,h2o_mole_fraction,h2o_mixing_ratio,h2o_time_lag,h2o_def_timelag,ch4_molar_density,ch4_mole_fraction,ch4_mixing_ratio,ch4_time_lag,ch4_def_timelag,none_molar_density,none_mole_fraction,none_mixing_ratio,none_time_lag,none_def_timelag,sonic_temperature,air_temperature,air_pressure,air_density,air_heat_capacity,air_molar_volume,ET,water_vapor_density,e,es,specific_humidity,RH,VPD,Tdew,u_unrot,v_unrot,w_unrot,u_rot,v_rot,w_rot,wind_speed,max_wind_speed,wind_dir,yaw,pitch,roll,u*,TKE,L,(z-d)/L,bowen_ratio,T*,model,x_peak,x_offset,x_10%,x_30%,x_50%,x_70%,x_90%,un_Tau,Tau_scf,un_H,H_scf,un_LE,LE_scf,un_co2_flux,co2_scf,un_h2o_flux,h2o_scf,un_ch4_flux,ch4_scf,un_none_flux,un_none_scf,spikes_hf,amplitude_resolution_hf,drop_out_hf,absolute_limits_hf,skewness_kurtosis_hf,skewness_kurtosis_sf,discontinuities_hf,discontinuities_sf,timelag_hf,timelag_sf,attack_angle_hf,non_steady_wind_hf,u_spikes,v_spikes,w_spikes,ts_spikes,co2_spikes,h2o_spikes,ch4_spikes,none_spikes,head_detect_LI-7200,t_out_LI-7200,t_in_LI-7200,aux_in_LI-7200,delta_p_LI-7200,chopper_LI-7200,detector_LI-7200,pll_LI-7200,sync_LI-7200,chopper_LI-7500,detector_LI-7500,pll_LI-7500,sync_LI-7500,not_ready_LI-7700,no_signal_LI-7700,re_unlocked_LI-7700,bad_temp_LI-7700,laser_temp_unregulated_LI-7700,block_temp_unregulated_LI-7700,motor_spinning_LI-7700,pump_on_LI-7700,top_heater_on_LI-7700,bottom_heater_on_LI-7700,calibrating_LI-7700,motor_failure_LI-7700,bad_aux_tc1_LI-7700,bad_aux_tc2_LI-7700,bad_aux_tc3_LI-7700,box_connected_LI-7700,mean_value_RSSI_LI-7200,mean_value_LI-7500,u_var,v_var,w_var,ts_var,co2_var,h2o_var,ch4_var,none_var,w/ts_cov,w/co2_cov,w/h2o_cov,w/ch4_cov,w/none_cov,air_t_mean,air_p_mean,co2_mean,h2o_mean,dew_point_mean,co2_signal_strength_7500_mean,ch4_mean,rssi_77_mean,ch4_aux-1_mean,ch4_aux-2_mean,ch4_aux-3_mean,ch4_aux-4_mean,ch4_tc_1_mean,ch4_tc_2_mean,ch4_tc_3_mean
2022-06-16T143000_AIU-1200.ghg,2022-06-16,15:00,167.625,1,18000,18000,-0.257308,0,0.240024E-01,92.2153,0,7.28519,407.754,0,25.5237,-19.5573,0,1.69239,9.31135,0,0.582851,0.501537,0,0.296053E-01,-9999,-9999,-9999,0.680946,1.23104,-0.271322E-01,0.281117E-01,-0.118135E-03,-9999,0.103607E-09,0.837793E-11,0.532622E-12,-9999,15.8284,391.898,404.724,0.00000,1,1279.92,31.6899,32.7270,0.00000,1,0.813702E-01,2.06211,2.12960,-0.100000,0,-9999,-9999,-9999,-9999,9,311.629,302.684,101639.,1.15583,1023.52,0.247592E-01,0.603375,0.230642E-01,3221.81,4119.22,0.199546E-01,78.2140,897.413,298.444,-2.00428,3.56102,-0.230438E-01,4.08638,0.240600E-13,0.654567E-14,4.08638,8.39852,161.046,119.372,-0.323102,-9999,0.471823,1.27717,-100.934,-0.415954E-01,0.226154,0.165210,0,35.0506,-5.31906,12.0317,29.9607,45.6920,64.0837,96.0090,-0.254876,1.00954,115.208,1.01793,350.238,1.08611,-25.1203,1.08611,7.99792,1.08611,0.392570,1.10971,-9999,-9999,800000009,800000009,800000009,800000009,800000009,800000009,899999999,899999999,89999,89999,89,89,4,5,0,5,1,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18000,18000,18000,18000,-9999,100,1.17540,0.983616,0.395338,0.127931,0.891094E-02,1006.80,0.249988E-05,-9999,0.973862E-01,-0.251203E-01,7.99792,0.392570E-03,-9999,302.412,101427.,392.344,31.7259,25.1986,103.828,2.03422,54.1013,0.103905E-03,0.00000,0.473559E-04,0.00000,9999.99,9999.99,9999.99
2022-06-16T150000_AIU-1200.ghg,2022-06-16,15:30,167.646,1,18000,18000,-0.255346,0,0.234096E-01,86.8301,0,6.92710,436.942,0,26.7536,-21.5664,0,1.86378,9.97985,0,0.611056,0.598368,0,0.353352E-01,-9999,-9999,-9999,0.865854,3.18604,-0.216854,0.727698E-01,0.322298E-02,-9999,-0.263487E-10,-0.217294E-11,-0.137472E-12,-9999,15.7476,390.393,403.380,0.00000,1,1298.68,32.1951,33.2661,0.00000,1,0.821618E-01,2.08453,2.15387,-0.100000,0,-9999,-9999,-9999,-9999,9,311.970,302.886,101578.,1.15414,1023.81,0.247907E-01,0.646694,0.234021E-01,3271.19,4167.37,0.202766E-01,78.4953,896.180,298.700,-1.86023,3.35836,0.376444E-01,3.83933,0.126428E-13,-0.167319E-14,3.83933,7.96323,161.645,118.983,0.561790,-9999,0.470364,1.36531,-106.168,-0.395450E-01,0.198722,0.156228,0,35.6032,-5.40292,12.2214,30.4331,46.4123,65.0940,97.5226,-0.252960,1.00943,111.818,1.01726,377.438,1.08383,-27.0189,1.08383,8.62075,1.08383,0.477942,1.10774,-9999,-9999,800000009,800000009,800000009,800000009,800000009,800000009,899999999,899999999,89999,89999,89,89,9,1,0,5,2,2,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18000,18000,18000,18000,-9999,100,1.27141,1.08133,0.377871,0.123881,0.973395E-02,1021.24,0.335978E-05,-9999,0.946314E-01,-0.270189E-01,8.62075,0.477942E-03,-9999,302.661,101364.,390.903,32.2370,25.4563,103.816,2.05590,53.3379,0.112048E-03,0.00000,0.556525E-04,0.00000,9999.99,9999.99,9999.99
2022-06-16T153000_AIU-1200.ghg,2022-06-16,16:00,167.667,1,18000,18000,-0.233691,0,0.236844E-01,82.1032,0,7.63201,350.133,0,23.8194,-18.5181,0,1.69403,7.99869,0,0.544149,0.577311,0,0.357270E-01,-9999,-9999,-9999,0.874296,1.88347,-0.184624,0.430273E-01,-0.196080E-02,-9999,0.254743E-10,0.212732E-11,0.132428E-12,-9999,15.6854,389.110,402.179,0.00000,1,1309.86,32.4940,33.5853,0.00000,1,0.815402E-01,2.07088,2.14044,-0.100000,0,-9999,-9999,-9999,-9999,9,312.209,303.090,101579.,1.15324,1023.98,0.248072E-01,0.518315,0.236037E-01,3301.58,4216.52,0.204672E-01,78.3012,914.933,298.856,-1.51505,3.06838,0.564507E-01,3.42250,0.267065E-13,0.162408E-14,3.42250,7.25172,164.985,116.279,0.945079,-9999,0.450154,1.23697,-98.4261,-0.426554E-01,0.234491,0.154449,0,37.0218,-5.61820,12.7084,31.6457,48.2617,67.6877,101.408,-0.231530,1.00933,102.093,1.01621,301.455,1.08010,-23.3582,1.08010,6.88666,1.08010,0.467308,1.10456,-9999,-9999,800000009,800000009,800000009,800000009,800000009,800000019,899999999,899999999,89999,89999,89,89,5,3,1,13,3,4,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18000,18000,18000,18000,-9999,100,1.22142,0.938587,0.313918,0.114334,0.827545E-02,907.648,0.369232E-05,-9999,0.864538E-01,-0.233582E-01,6.88666,0.467308E-03,-9999,302.875,101364.,389.634,32.5376,25.6133,103.835,2.04209,53.3074,0.116470E-03,0.00000,0.652504E-04,0.00000,9999.99,9999.99,9999.99
2022-06-16T160000_AIU-1200.ghg,2022-06-16,16:30,167.687,1,18000,18000,-0.157508,0,0.142713E-01,-1.89048,2,8.61199,186.779,0,15.5962,-9.50095,0,1.10719,4.26213,0,0.355891,0.534159,0,0.408809E-01,-9999,-9999,-9999,-4.94836,-0.418455,0.859656E-01,-0.954878E-02,-0.162801E-02,-9999,-0.507354E-10,-0.422176E-11,-0.262271E-12,-9999,15.7678,389.705,402.766,0.00000,1,1312.06,32.4279,33.5147,0.00000,1,0.815098E-01,2.05960,2.12862,-0.100000,0,-9999,-9999,-9999,-9999,9,311.382,301.939,101570.,1.15756,1023.93,0.247153E-01,0.276186,0.236433E-01,3294.57,3945.84,0.204251E-01,83.4947,651.272,298.820,-1.41743,3.06768,-0.425135E-01,3.37958,-0.529060E-13,-0.321766E-14,3.37958,8.30037,165.805,114.799,-0.720773,-9999,0.368875,1.21416,2351.86,0.178514E-02,-0.101215E-01,-0.432393E-02,0,33.2599,-5.04732,11.4171,28.4301,43.3577,60.8098,91.1041,-0.156052,1.00933,9.44808,1.01610,167.658,1.07972,-10.2609,1.07972,3.82580,1.07972,0.462600,1.10425,-9999,-9999,800000009,800000009,800000009,800000009,800000009,800000019,899999999,899999999,89999,89999,89,89,9,3,0,7,2,3,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18000,18000,18000,18000,-9999,100,1.07668,1.07610,0.275546,0.122078,0.367297E-02,410.618,0.621739E-05,-9999,0.797135E-02,-0.102609E-01,3.82580,0.462600E-03,-9999,301.391,101354.,389.798,32.4357,25.5607,103.899,2.03097,53.2477,0.100627E-03,0.00000,0.451963E-04,0.00000,9999.99,9999.99,9999.99
2022-06-16T163000_AIU-1200.ghg,2022-06-16,17:00,167.708,1,18000,18000,-0.138207,0,0.169747E-01,-16.8749,0,1.02371,140.766,0,11.9677,-6.65071,0,0.614505,3.21004,0,0.272914,0.453289,0,0.345806E-01,-9999,-9999,-9999,-2.90036,1.32592,-0.624794E-01,0.302365E-01,-0.374481E-03,-9999,-0.405312E-11,-0.339813E-12,-0.209629E-13,-9999,15.7852,389.274,402.407,0.00000,1,1323.43,32.6367,33.7378,0.00000,1,0.816416E-01,2.05700,2.12640,0.00000,1,-9999,-9999,-9999,-9999,9,310.879,301.266,101568.,1.16003,1024.03,0.246607E-01,0.208010,0.238482E-01,3315.72,3794.66,0.205582E-01,87.3787,478.937,298.928,-1.29748,2.73812,-0.696439E-02,3.02999,-0.292592E-13,-0.256767E-15,3.02999,9.85789,165.976,115.354,-0.131694,-9999,0.345168,1.05588,215.873,0.194485E-01,-0.119879,-0.411554E-01,0,32.4256,-4.92071,11.1307,27.7169,42.2701,59.2843,88.8188,-0.137135,1.00782,-8.17784,1.01524,127.844,1.08654,-6.58627,1.08654,2.91536,1.08654,0.393455,1.11711,-9999,-9999,800000009,800000009,800000009,800000009,800000009,810000009,899999999,899999999,89999,89999,89,89,26,18,1,9,3,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,0,0,0,0,0,101,0,0,0,0,21,18000,18000,18000,18000,-9999,100,0.988106,0.866176,0.257472,0.537144E-02,0.144842E-02,267.646,0.458478E-05,-9999,-0.688420E-02,-0.658627E-02,2.91536,0.393455E-03,-9999,300.802,101353.,389.474,32.6535,25.6742,103.905,2.02892,50.4923,0.691537E-04,0.652742E-08,0.234842E-04,0.00000,9999.99,9999.99,9999.99
2022-06-16T170000_AIU-1200.ghg,2022-06-16,17:30,167.729,1,18000,18000,-0.118197,0,0.132173E-01,-22.3783,0,1.25328,112.295,0,8.86600,-4.59637,0,0.352806,2.56049,0,0.202157,0.450221,0,0.327544E-01,-9999,-9999,-9999,-0.531903,-0.450432,-0.433381E-01,-0.102705E-01,0.106913E-03,-9999,0.798521E-10,0.668540E-11,0.413695E-12,-9999,15.7731,388.975,402.068,0.00000,1,1320.56,32.5658,33.6620,0.00000,1,0.817167E-01,2.05774,2.12701,-0.100000,0,-9999,-9999,-9999,-9999,9,310.854,301.143,101526.,1.16007,1023.99,0.246606E-01,0.165920,0.237965E-01,3307.17,3767.49,0.205130E-01,87.7819,460.314,298.884,-1.27514,2.63913,-0.268935E-01,2.93116,0.407780E-13,0.506255E-14,2.93116,6.85985,164.692,115.788,-0.525699,-9999,0.319198,0.894464,128.698,0.326221E-01,-0.199281,-0.590183E-01,0,30.6680,-4.65398,10.5273,26.2145,39.9788,56.0708,84.0043,-0.117250,1.00808,-15.3242,1.01579,102.942,1.09052,-4.22349,1.09052,2.34723,1.09052,0.392116,1.12285,-9999,-9999,800000009,800000009,800000009,800000009,800000009,800000009,899999999,899999999,89999,89999,89,89,8,5,0,7,7,1,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,0,0,0,0,0,101,0,0,0,0,21,18000,18000,18000,18000,-9999,100,0.740687,0.795202,0.253039,0.719545E-02,0.641589E-03,203.023,0.510801E-05,-9999,-0.129002E-01,-0.422349E-02,2.34723,0.392116E-03,-9999,300.709,101312.,389.211,32.5855,25.6326,103.906,2.02934,52.0104,0.711445E-04,0.159012E-05,0.280176E-04,0.142773E-05,9999.99,9999.99,9999.99
2022-06-16T173000_AIU-1200.ghg,2022-06-16,18:00,167.750,1,18000,18000,-0.110556,0,0.134575E-01,-18.1861,0,1.48268,78.0100,0,8.86591,-1.13948,0,0.441028,1.77832,0,0.202108,0.515014,0,0.480435E-01,-9999,-9999,-9999,-1.04350,-0.369713,0.199824,-0.842799E-02,0.740144E-02,-9999,0.447656E-10,0.372795E-11,0.236975E-12,-9999,15.8377,390.354,403.470,0.100000,0,1318.92,32.5076,33.5998,0.00000,1,0.838398E-01,2.10892,2.17978,0.00000,1,-9999,-9999,-9999,-9999,9,310.740,300.901,101500.,1.16073,1023.95,0.246471E-01,0.115235,0.237669E-01,3300.41,3714.70,0.204759E-01,88.8473,414.287,298.849,-0.943799,2.17454,0.834827E-02,2.37054,-0.148701E-14,0.282652E-14,2.37054,5.15760,166.305,113.462,0.201778,-9999,0.308623,0.589263,143.112,0.293365E-01,-0.233125,-0.495794E-01,0,37.6513,-5.71373,12.9245,32.1837,49.0822,68.8386,103.133,-0.109709,1.00772,-13.2512,1.01413,72.3055,1.08451,-0.948269,1.08451,1.64828,1.08451,0.451867,1.11760,-9999,-9999,800000009,800000009,800000009,800000009,800000009,800000009,899999999,899999999,89999,89999,89,89,14,4,0,10,5,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18000,18000,18000,18000,-9999,100,0.545212,0.491623,0.141690,0.141479E-01,0.971531E-03,216.255,0.114361E-04,-9999,-0.111492E-01,-0.948269E-03,1.64828,0.451867E-03,-9999,300.460,101286.,390.584,32.5268,25.5978,103.905,2.07956,51.7629,0.676489E-04,0.400261E-05,0.281797E-04,0.327350E-05,9999.99,9999.99,9999.99
2022-06-16T180000_AIU-1200.ghg,2022-06-16,18:30,167.771,1,18000,18000,-0.743430E-01,0,0.952697E-02,-25.5205,0,2.91586,54.6204,0,6.02999,3.20305,0,0.531177,1.24462,0,0.137404,0.511456,0,0.467850E-01,-9999,-9999,-9999,-1.81133,-0.568381,0.264349,-0.129515E-01,0.118581E-03,-9999,-0.693489E-10,-0.573254E-11,-0.365836E-12,-9999,15.9289,392.176,405.316,0.00000,1,1316.72,32.4183,33.5045,0.00000,1,0.840297E-01,2.10974,2.18043,-0.100000,0,-9999,-9999,-9999,-9999,9,310.371,300.481,101469.,1.16202,1023.90,0.246204E-01,0.806514E-01,0.237274E-01,3290.32,3624.69,0.204190E-01,90.7752,334.372,298.798,-0.969823,2.01794,-0.228266E-01,2.23901,0.469758E-13,-0.435365E-14,2.23901,4.71603,164.209,115.669,-0.584138,-9999,0.252937,0.508481,56.1269,0.748020E-01,-0.467234,-0.848022E-01,0,32.7329,-4.96734,11.2361,27.9796,42.6706,59.8462,89.6605,-0.737159E-01,1.00851,-21.8909,1.01609,51.8945,1.09789,3.50849,1.09789,1.18251,1.09789,0.445006,1.13649,-9999,-9999,800000009,800000009,800000009,800000009,800000009,800000009,899999999,899999999,89999,89999,89,89,4,7,0,3,1,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,18000,18000,18000,18000,-9999,100,0.493473,0.388543,0.134945,0.330414E-01,0.136210E-02,95.2500,0.107837E-04,-9999,-0.183989E-01,0.350849E-02,1.18251,0.445006E-03,-9999,299.980,101254.,392.327,32.4308,25.5432,103.903,2.08005,47.4999,0.862108E-04,0.104640E-04,0.482485E-04,0.636960E-05,9999.99,9999.99,9999.99
2022-06-16T183000_AIU-1200.ghg,2022-06-16,19:00,167.792,1,18000,18000,0.559572E-01,0,0.141647E-01,-15.7388,0,2.84918,25.6682,0,7.59504,1.37540,1,0.933487,0.584736,0,0.173019,0.308100,0,0.661975E-01,-9999,-9999,-9999,-1.20945,-2.67687,0.525227,-0.609806E-01,0.335512E-02,-9999,0.846757E-10,0.684576E-11,0.447471E-12,-9999,16.0986,395.792,408.876,0.100000,0,1301.52,31.9985,33.0562,0.100000,0,0.850734E-01,2.13288,2.20339,0.00000,1,-9999,-9999,-9999,-9999,9,310.156,300.201,101518.,1.16386,1023.65,0.245855E-01,0.378909E-01,0.234534E-01,3249.29,3565.73,0.201513E-01,91.1255,316.441,298.587,-0.416023,1.03572,-0.125587E-01,1.11622,0.716743E-13,0.525982E-14,1.11622,4.17725,170.449,111.884,-0.644651,-9999,0.219269,0.380357,59.3060,0.707921E-01,-0.613163,-0.602482E-01,0,34.0968,-5.17432,11.7043,29.1454,44.4486,62.3398,93.3964,0.554576E-01,1.00901,-13.9998,1.01360,25.1504,1.08789,1.70270,1.08789,0.572938,1.08789,0.270494,1.12867,-9999,-9999,800000009,800000009,800000009,800000009,800001009,800011119,899999999,899999999,89999,89999,89,89,6,1,1,6,9,9,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,20,0,0,0,0,101,0,0,0,0,21,18000,18000,18000,18000,-9999,100,0.381114,0.288073,0.915268E-01,0.300707E-01,0.825659E-02,115.974,0.205613E-04,-9999,-0.117509E-01,0.170270E-02,0.572938,0.270494E-03,-9999,299.703,101303.,395.948,32.0112,25.3320,103.913,2.10301,44.0365,0.889730E-04,0.107006E-04,0.514589E-04,0.635001E-05,9999.99,9999.99,9999.99
2022-06-16T190000_AIU-1200.ghg,2022-06-16,19:30,167.812,1,18000,18000,-0.311479,1,0.446645E-01,-22.3726,1,5.68551,-51.5561,2,31.2144,24.1185,1,4.28761,-1.17436,2,0.711010,0.272410,1,0.100316,-9999,-9999,-9999,-0.437463,-5.88813,0.851607,-0.134121,-0.319970E-02,-9999,0.723466E-09,0.559744E-10,0.372948E-11,-9999,16.3463,401.652,414.534,0.100000,0,1264.71,31.0756,32.0723,0.00000,1,0.842655E-01,2.11083,2.17853,0.00000,1,-9999,-9999,-9999,-9999,9,310.067,300.100,101542.,1.16494,1023.11,0.245714E-01,-0.760986E-01,0.227901E-01,3156.34,3544.62,0.195632E-01,89.0457,388.288,298.099,0.980735E-02,0.128900,0.293623E-01,0.132565,0.701917E-13,0.442587E-13,0.132565,4.11507,180.343,85.6490,12.7968,-9999,0.517085,0.838830,547.150,0.767321E-02,0.433947,-0.363019E-01,0,53.9843,-8.19233,18.5311,46.1450,70.3740,98.7005,147.871,-0.297734,1.04617,-24.8513,1.02773,-42.6819,1.08900,23.5194,1.08900,-0.972219,1.08900,0.246590,1.12568,-9999,-9999,800000009,800000009,800000009,800000009,800000019,800101019,899999999,899999999,89999,89999,89,89,10,0,6,21,16,21,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,2,0,0,0,0,101,0,0,0,0,21,18000,18000,18000,18000,-9999,100,0.881922,0.640096,0.155642,0.388216E-01,0.156173E-01,430.845,0.200386E-04,-9999,-0.208508E-01,0.235194E-01,-0.972219,0.246590E-03,-9999,299.534,101327.,401.718,31.0809,24.8396,103.911,2.08266,46.6291,0.872834E-04,0.111423E-04,0.511815E-04,0.621181E-05,9999.99,9999.99,9999.99
2022-06-16T193000_AIU-1200.ghg,2022-06-16,20:00,167.833,0,18000,18000,-0.724334E-01,1,0.224499E-01,-12.7661,1,3.52308,-8.84637,2,10.2058,7.20705,0,1.92266,-0.201464,2,0.232423,0.147132,2,0.688561E-01,-9999,-9999,-9999,-0.914701,-0.286874E-02,0.682881,-0.653316E-04,0.112345E-01,-9999,-0.261002E-10,-0.199602E-11,-0.137858E-12,-9999,16.5540,406.346,419.378,0.00000,1,1265.97,31.0752,32.0718,0.00000,1,0.874364E-01,2.18819,2.25837,-0.100000,0,-9999,-9999,-9999,-9999,9,309.835,299.889,101573.,1.16612,1023.10,0.245466E-01,-0.130549E-01,0.228127E-01,3157.25,3500.88,0.195630E-01,90.1844,343.632,298.104,-0.329067E-01,0.511235,0.122688E-01,0.512440,0.288963E-13,-0.157667E-14,0.512440,3.52332,192.674,93.6829,1.37190,-9999,0.249229,0.669616,107.391,0.390945E-01,1.44309,-0.429337E-01,0,35.3673,-5.36712,12.1404,30.2314,46.1048,64.6626,96.8764,-0.714578E-01,1.01365,-13.1221,1.01423,-6.09279,1.08127,7.28736,1.08127,-0.138755,1.08127,0.133008,1.12036,-9999,-9999,800000009,800000009,800000009,800000009,800000109,800001119,899999999,899999999,89999,89999,89,89,3,11,1,7,19,9,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,0,0,0,0,0,101,0,0,0,0,21,18000,18000,18000,18000,-9999,100,0.866556,0.365258,0.107418,0.410026E-01,0.120119E-01,144.074,0.351592E-04,-9999,-0.109987E-01,0.728736E-02,-0.138755,0.133008E-03,-9999,299.386,101358.,406.498,31.0869,24.8493,103.908,2.15811,44.1282,0.841371E-04,0.123716E-04,0.490807E-04,0.758584E-05,9999.99,9999.99,9999.99
2022-06-16T200000_AIU-1200.ghg,2022-06-16,20:30,167.854,0,18000,18000,-0.646218E-01,1,0.182438E-01,-34.8725,1,4.17622,14.8629,1,6.73604,7.41634,1,2.49399,0.338545,1,0.153433,0.485769,1,0.505537E-01,-9999,-9999,-9999,0.852823,6.67931,-0.571155E-01,0.152141,-0.897316E-02,-9999,-0.656170E-10,-0.519220E-11,-0.337146E-12,-9999,16.5137,405.952,419.425,0.00000,1,1306.71,32.1225,33.1886,0.00000,1,0.848488E-01,2.12631,2.19688,-0.100000,0,-9999,-9999,-9999,-9999,9,310.128,300.086,101490.,1.16394,1023.71,0.245828E-01,0.219377E-01,0.235469E-01,3261.00,3541.70,0.202304E-01,92.0743,280.704,298.647,-0.760857,1.60455,-0.322875E-01,1.77610,0.142858E-13,-0.397349E-14,1.77610,5.31223,170.593,115.370,-1.04163,-9999,0.235627,1.11402,33.2090,0.126424,-2.34629,-0.124208,0,25.9728,-3.94148,8.91563,22.2012,33.8582,47.4866,71.1436,-0.640259E-01,1.00931,-33.4253,1.01740,17.9906,1.11059,8.00421,1.11059,0.409789,1.11059,0.420397,1.15690,-9999,-9999,800000009,800000009,800000009,800000009,800000009,800001009,899999999,899999999,89999,89999,89,89,1,8,0,10,13,2,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,266,0,0,0,0,0,0,0,0,0,0,18000,18000,18000,18000,-9999,100,1.41855,0.600830,0.208642,0.341607E-01,0.143540E-01,112.595,0.764285E-05,-9999,-0.280521E-01,0.800421E-02,0.409789,0.420397E-03,-9999,299.609,101275.,406.143,32.1376,25.3936,103.898,2.09501,43.1511,0.850477E-04,0.119006E-04,0.493374E-04,0.698639E-05,9999.99,9999.99,9999.99
2022-06-16T203000_AIU-1200.ghg,2022-06-16,21:00,167.875,0,18000,18000,-0.179838,1,0.284867E-01,-40.4304,0,3.86855,69.6964,0,10.0242,10.7997,0,1.93212,1.58706,0,0.228260,0.618108,0,0.691285E-01,-9999,-9999,-9999,-1.36435,-0.829702,0.183442,-0.188931E-01,0.992401E-02,-9999,-0.128838E-10,-0.101219E-11,-0.682196E-13,-9999,16.5633,407.215,420.674,0.00000,1,1301.27,31.9924,33.0498,0.00000,1,0.877028E-01,2.19476,2.26729,-0.100000,0,-9999,-9999,-9999,-9999,9,309.700,299.770,101372.,1.16387,1023.64,0.245855E-01,0.102841,0.234490E-01,3244.02,3476.58,0.201475E-01,93.3106,232.561,298.559,-1.44258,2.62747,-0.150153E-02,2.99744,-0.127437E-12,-0.777850E-15,2.99744,8.58495,164.376,118.769,-0.287015E-01,-9999,0.393088,1.58167,132.878,0.315959E-01,-0.580094,-0.863314E-01,0,35.8709,-5.44354,12.3133,30.6619,46.7613,65.5834,98.2558,-0.178362,1.00828,-35.6597,1.01636,67.6222,1.09336,11.0013,1.09336,1.53982,1.09336,0.546395,1.12627,-9999,-9999,800000009,800000009,800000009,800000009,800001019,800001019,899999999,899999999,89999,89999,89,89,6,6,1,8,24,14,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,0,0,0,0,0,101,0,0,0,0,16,18000,18000,18000,18000,-9999,100,2.01654,0.887503,0.259309,0.330534E-01,0.896078E-02,125.992,0.138552E-04,-9999,-0.299316E-01,0.110013E-01,1.53982,0.546395E-03,-9999,299.180,101160.,407.240,31.9944,25.2995,103.885,2.16410,45.3765,0.564896E-04,0.104102E-04,0.278835E-04,0.730848E-05,9999.99,9999.99,9999.99
