date,time,DOY,LOGGERPOWER_1_1_1,LOGGERTEMP_1_1_1,VIN_1_1_1,PPFD_1_1_1,P_RAIN_1_1_1,RG_1_1_1,RH_1_1_1,RN_1_1_1,SHF_1_1_1,SHF_2_1_1,SHF_3_1_1,SHFSENS1_1_1_1,SHFSENS2_2_1_1,SHFSENS3_3_1_1,SWC_1_1_1,SWC_2_1_1,SWC_3_1_1,TA_1_1_1,TS_1_1_1,TS_2_1_1,TS_3_1_1,VERSION_1_1_1,_0_0_1
[yyyy-mm-dd],[HH:MM],[ddd.ddd],[OTHER],[C],[V],[µmol/m^2/s],[m],[W/m^2],[%],[W/m^2],[W/m^2],[W/m^2],[W/m^2],[OTHER],[OTHER],[OTHER],[m^3/m^3],[m^3/m^3],[m^3/m^3],[K],[K],[K],[K],[OTHER],[OTHER]
2022-06-16,20:30,167.8540,1.00000,27.9933,12.3605,0.397434E-01,0.00000,0.165493E-01,79.3414,-22.0642,-30612.4,17404.4,1740.03,1.00000,1.00000,1.00000,0.630133,0.643925,0.572817,299.861,298.224,298.550,298.780,2.00000
2022-06-16,21:00,167.8748,1.00000,27.9667,12.3294,0.662391E-02,0.00000,0.992956E-02,80.7093,-24.4122,-27614.6,6491.69,-19467.0,1.00000,1.00000,1.00000,0.631200,0.643967,0.572795,299.486,298.246,298.550,298.750,2.00000
2022-06-16,21:30,167.8956,1.00000,27.7800,12.3079,0.211965E-01,0.00000,0.105915E-01,79.8307,-38.3253,-16869.1,27875.0,9583.57,1.00000,1.00000,1.00000,0.631100,0.644033,0.572922,299.164,298.250,298.550,298.750,2.00000
2022-06-16,22:00,167.9165,1.00000,27.3100,12.2817,0.278204E-01,0.00000,0.198591E-01,76.8238,-39.5235,-9570.69,25011.9,2478.65,1.00000,1.00000,1.00000,0.630928,0.644003,0.573000,298.932,298.250,298.550,298.713,2.00000
2022-06-16,22:30,167.9373,1.00000,26.8600,12.2645,0.927346E-02,0.00000,0.330985E-02,73.8344,-35.0027,-19335.2,36732.0,28907.5,1.00000,1.00000,1.00000,0.629972,0.644011,0.573000,298.785,298.250,298.550,298.555,2.00000
2022-06-16,23:00,167.9581,1.00000,26.6000,12.2467,0.357691E-01,0.00000,0.139014E-01,72.7924,-31.1794,-32460.8,14175.0,7130.12,1.00000,1.00000,1.00000,0.630711,0.643883,0.573000,298.953,298.250,298.550,298.550,2.00000
2022-06-16,23:30,167.9790,1.00000,26.6000,12.2287,0.543160E-01,0.00000,0.529576E-02,72.5299,-32.2697,-8855.78,33039.9,15508.1,1.00000,1.00000,1.00000,0.630955,0.643419,0.573000,298.794,298.250,298.550,298.550,2.00000
2022-06-17,00:00,168.0000,1.00000,26.5200,12.2118,0.264956E-01,0.00000,0.132394E-01,75.6089,-30.0579,-20043.7,17909.1,-3662.67,1.00000,1.00000,1.00000,0.630753,0.639439,0.573000,298.202,298.250,298.550,298.550,2.00000
2022-06-17,00:30,168.0208,1.00000,26.3000,12.1998,0.357690E-01,0.00000,-0.198591E-02,75.2864,-30.8306,-4945.97,42001.9,18465.4,1.00000,1.00000,1.00000,0.630467,0.638000,0.573000,298.193,298.250,298.550,298.383,2.00000
2022-06-17,01:00,168.0416,1.00000,26.1000,12.1866,0.211965E-01,0.00000,0.595773E-02,75.1852,-36.5547,-16439.7,23089.0,16935.5,1.00000,1.00000,1.00000,0.630211,0.638000,0.573000,298.193,298.250,298.547,298.250,2.00000
2022-06-17,01:30,168.0624,1.00000,25.8800,12.1711,0.238460E-01,0.00000,0.112535E-01,74.1509,-33.8740,-18452.9,41739.3,14858.5,1.00000,1.00000,1.00000,0.630239,0.637514,0.573000,298.172,298.250,298.463,298.250,2.00000
2022-06-17,02:00,168.0833,1.00000,25.8000,12.1521,0.145726E-01,0.00000,0.304506E-01,75.9614,-34.0859,-21750.8,7843.96,-19269.1,1.00000,1.00000,1.00000,0.631553,0.637014,0.572861,297.831,298.250,298.298,298.236,2.00000
2022-06-17,02:30,168.1041,1.00000,25.4800,12.1330,0.331195E-01,0.00000,0.383943E-01,88.3511,-35.5767,-10343.9,37134.0,10767.1,1.00000,1.00000,1.00000,0.631583,0.637000,0.572003,296.388,298.250,298.250,298.054,2.00000
2022-06-17,03:00,168.1249,1.00000,24.7900,12.1161,0.516664E-01,0.00000,0.304507E-01,96.2503,-33.2932,-23176.2,16268.6,-12321.4,1.00000,1.00000,1.00000,0.630908,0.636989,0.572000,295.483,298.250,298.250,298.050,2.00000
2022-06-17,03:30,168.1458,1.00000,24.0000,12.0952,0.463673E-01,0.00000,0.244929E-01,99.4306,-30.8239,-19929.2,27422.3,29261.1,1.00000,1.00000,1.00000,0.630536,0.637000,0.572000,295.076,298.250,298.250,298.050,2.00000
2022-06-17,04:00,168.1666,1.00000,23.5133,12.0711,0.238460E-01,0.00000,0.158873E-01,96.7347,-23.8421,-9062.75,34290.3,40754.4,1.00000,1.00000,1.00000,0.630672,0.637000,0.572000,295.433,298.250,298.250,298.050,2.00000
2022-06-17,04:30,168.1874,1.00000,23.4000,12.0438,0.304699E-01,0.00000,0.185352E-01,97.3993,-25.5504,-17247.6,27663.9,24101.9,1.00000,1.00000,1.00000,0.631672,0.637739,0.572772,295.359,298.250,298.250,297.957,2.00000
2022-06-17,05:00,168.2083,1.00000,23.2900,12.0261,4.01143,0.00000,1.66353,99.9755,-28.5504,-19820.4,38635.2,31152.8,1.00000,1.00000,1.00000,0.632992,0.639000,0.574633,294.809,298.250,298.239,297.851,2.00000
2022-06-17,05:30,168.2291,1.00000,23.1000,12.0172,41.3530,0.00000,20.7144,99.9733,-12.5507,-21749.1,29880.2,15965.9,1.00000,1.00000,1.00000,0.633011,0.639000,0.575689,294.795,298.250,298.132,297.850,2.00000
2022-06-17,06:00,168.2499,1.00000,23.3200,12.0383,120.396,0.00000,55.8855,99.9778,11.8565,-2992.43,38015.2,25289.2,1.00000,1.00000,1.00000,0.633000,0.639000,0.575681,295.278,298.250,298.051,297.850,2.00000
2022-06-17,06:30,168.2707,1.00000,23.7867,12.0815,206.658,0.00000,91.4393,95.9932,40.8069,-20111.7,24320.9,11218.3,1.00000,1.00000,1.00000,0.632967,0.638989,0.574989,296.218,298.233,298.050,297.850,2.00000
2022-06-17,07:00,168.2916,1.00000,24.7067,12.0918,223.531,0.00000,94.9531,82.1023,43.6706,-7986.35,36180.0,25228.5,1.00000,1.00000,1.00000,0.631850,0.637417,0.574817,297.610,298.077,298.050,297.850,2.00000
2022-06-17,07:30,168.3124,1.00000,25.5300,12.1104,356.563,0.00000,156.577,78.6393,96.5993,-17606.5,28312.2,11245.5,1.00000,1.00000,1.00000,0.631594,0.637156,0.573647,298.651,298.050,298.050,297.850,2.00000
2022-06-17,08:00,168.3332,1.00000,26.9567,12.2266,734.931,0.00000,353.456,71.7841,266.969,-9174.10,36970.2,14386.4,1.00000,1.00000,1.00000,0.632767,0.637422,0.573025,300.393,298.050,298.050,297.850,2.00000
2022-06-17,08:30,168.3541,1.00000,28.8733,12.5938,966.740,0.00000,465.797,68.1849,341.832,-22873.3,49599.1,33108.1,1.00000,1.00000,1.00000,0.632867,0.637289,0.573017,301.468,298.050,298.050,297.850,2.00000
2022-06-17,09:00,168.3749,1.00000,31.5567,13.0223,1300.78,0.00000,633.122,61.5426,471.556,-34941.3,25827.6,15882.3,1.00000,1.00000,1.00000,0.632994,0.637156,0.572986,302.855,298.050,298.050,297.850,2.00000
2022-06-17,09:30,168.3957,1.00000,33.9167,13.2024,1475.37,0.00000,723.093,57.0525,541.958,-18647.4,23046.7,8187.07,1.00000,1.00000,1.00000,0.633050,0.643506,0.572975,303.642,298.050,298.050,297.850,2.00000
2022-06-17,10:00,168.4165,1.00000,35.4100,13.1807,1620.60,0.00000,800.800,55.5263,604.222,-38686.6,17251.8,15010.5,1.00000,1.00000,1.00000,0.633078,0.648967,0.572720,304.536,298.050,298.050,297.850,2.00000
2022-06-17,10:30,168.4374,1.00000,36.5767,13.1448,1735.88,0.00000,859.686,51.6702,654.318,-44531.1,17224.5,9715.84,1.00000,1.00000,1.00000,0.632622,0.648967,0.572108,305.599,298.061,298.050,297.951,2.00000
2022-06-17,11:00,168.4582,1.00000,37.2500,13.1427,1822.53,0.00000,902.704,50.1934,689.396,-44059.1,13253.6,8242.21,1.00000,1.00000,1.00000,0.632019,0.648950,0.571992,305.979,298.146,298.050,298.050,2.00000
2022-06-17,11:30,168.4790,1.00000,37.8667,13.1234,1881.86,0.00000,932.017,48.9124,722.503,-42607.1,17675.1,-5369.44,1.00000,1.00000,1.00000,0.632178,0.648883,0.572744,306.630,298.192,298.050,298.235,2.00000
2022-06-17,12:00,168.4999,1.00000,38.5500,13.1133,1911.00,0.00000,940.693,45.0060,737.193,-43287.5,22043.4,-5140.02,1.00000,1.00000,1.00000,0.632575,0.648606,0.573000,307.129,298.250,298.050,298.501,2.00000
2022-06-17,12:30,168.5207,1.00000,39.0900,13.1143,1806.10,0.00000,940.910,42.4711,732.976,-20952.6,11544.5,-5607.61,1.00000,1.00000,1.00000,0.631283,0.647928,0.571369,307.421,298.250,298.113,298.726,2.00000
2022-06-17,13:00,168.5415,1.00000,39.4700,12.9663,1889.66,0.00000,876.586,41.8722,722.556,-22658.4,19738.1,-255.583,1.00000,1.00000,1.00000,0.630242,0.647078,0.570003,307.540,298.250,298.249,299.105,2.00000
2022-06-17,13:30,168.5624,1.00000,40.2900,12.5252,1846.20,0.00000,900.449,41.3110,677.543,-26291.7,27059.6,6919.25,1.00000,1.00000,1.00000,0.630134,0.646722,0.570806,307.879,298.396,298.250,299.438,2.00000
2022-06-17,14:00,168.5832,1.00000,41.1600,12.5128,1621.22,0.00000,782.990,42.3306,593.963,-12675.7,26358.7,8074.03,1.00000,1.00000,1.00000,0.630586,0.645011,0.571833,307.913,298.550,298.305,299.758,2.00000
2022-06-17,14:30,168.6040,1.00000,41.7033,12.5092,1506.02,0.00000,723.150,42.9698,548.266,-18710.5,23000.7,10006.0,1.00000,1.00000,1.00000,0.631344,0.646333,0.572286,308.126,298.550,298.549,300.053,2.00000
2022-06-17,15:00,168.6249,1.00000,42.3700,12.4954,1452.95,0.00000,708.523,42.6827,544.637,-23640.3,14278.5,-1946.74,1.00000,1.00000,1.00000,0.631567,0.646408,0.574517,308.273,298.571,298.550,300.459,2.00000
2022-06-17,15:30,168.6457,1.00000,42.2000,12.5326,849.809,0.00000,416.955,44.9846,311.770,-28977.5,11739.7,-2213.60,1.00000,1.00000,1.00000,0.631917,0.646342,0.581383,307.771,298.748,298.601,300.688,2.00000
2022-06-17,16:00,168.6665,1.00000,41.5900,12.5379,865.722,0.00000,416.810,46.2627,307.068,-35738.1,15698.2,4099.41,1.00000,1.00000,1.00000,0.631972,0.646000,0.581019,307.815,298.750,298.750,300.951,2.00000
2022-06-17,16:30,168.6873,1.00000,41.1700,12.5463,782.685,0.00000,372.811,48.0145,266.650,-26283.0,19945.7,2134.68,1.00000,1.00000,1.00000,0.631767,0.646000,0.581000,307.614,298.893,298.750,301.126,2.00000
2022-06-17,17:00,168.7082,1.00000,40.6533,12.5725,484.137,0.00000,230.796,49.4617,155.352,-23239.4,30931.2,16067.4,1.00000,1.00000,1.00000,0.630700,0.646000,0.581000,307.302,299.050,298.763,301.150,2.00000
2022-06-17,17:30,168.7290,1.00000,38.9300,12.5200,224.169,0.00000,108.515,49.9752,59.7476,-27865.8,33464.5,18319.7,1.00000,1.00000,1.00000,0.629828,0.644528,0.581000,306.674,299.050,299.003,301.152,2.00000
2022-06-17,18:00,168.7498,1.00000,37.1533,12.4389,134.296,0.00000,65.2928,52.3988,28.1649,-36681.7,23890.2,1307.31,1.00000,1.00000,1.00000,0.629056,0.642711,0.580989,306.094,299.050,299.050,301.162,2.00000
2022-06-17,18:30,168.7707,1.00000,35.6033,12.3709,65.5050,0.00000,33.0462,51.2009,-5.82089,-26476.5,32244.3,6207.71,1.00000,1.00000,1.00000,0.629000,0.642083,0.580869,304.488,299.050,299.050,301.151,2.00000
2022-06-17,19:00,168.7915,1.00000,33.9233,12.3569,75.7270,0.00000,41.4526,58.1720,5.58670,-18524.8,23065.1,8950.71,1.00000,1.00000,1.00000,0.629000,0.642033,0.580486,302.762,299.055,299.050,301.150,2.00000
2022-06-17,19:30,168.8123,1.00000,32.4467,12.3284,49.6117,0.00000,26.7238,60.0925,-28.6422,-10504.0,21996.9,4634.27,1.00000,1.00000,1.00000,0.629000,0.642006,0.580417,302.252,299.305,299.050,301.150,2.00000
2022-06-17,20:00,168.8332,1.00000,31.1733,12.2823,4.53604,0.00000,3.47005,51.6687,-57.4785,-29288.1,37691.1,12906.1,1.00000,1.00000,1.00000,0.629000,0.642000,0.580939,301.816,299.344,299.050,301.122,2.00000
2022-06-17,20:30,168.8540,1.00000,29.8967,12.2660,0.596151E-01,0.00000,0.728168E-01,54.7103,-59.3860,-22316.1,37677.8,7845.39,1.00000,1.00000,1.00000,0.629000,0.642022,0.580997,300.562,299.350,299.050,300.950,2.00000
2022-06-17,21:00,168.8748,1.00000,28.4900,12.2488,0.264959E-02,0.00000,0.509717E-01,60.5323,-56.4349,-28246.8,27884.0,-4438.94,1.00000,1.00000,1.00000,0.629000,0.642000,0.581000,299.107,299.350,299.050,300.802,2.00000
2022-06-17,21:30,168.8956,1.00000,26.9967,12.2233,0.145726E-01,0.00000,0.291267E-01,61.6260,-59.9478,-26553.3,36922.3,17506.7,1.00000,1.00000,1.00000,0.629000,0.642000,0.581000,298.760,299.350,299.050,300.650,2.00000
2022-06-17,22:00,168.9165,1.00000,26.1500,12.2013,0.238460E-01,0.00000,0.112535E-01,61.4032,-63.1325,-22112.9,42313.9,33079.7,1.00000,1.00000,1.00000,0.629000,0.642000,0.580108,298.717,299.350,299.050,300.429,2.00000
2022-06-17,22:30,168.9373,1.00000,25.6800,12.1813,0.582903E-01,0.00000,0.178732E-01,62.8674,-64.6222,-17953.6,41293.2,20654.0,1.00000,1.00000,1.00000,0.629000,0.642000,0.580031,298.348,299.350,299.049,300.216,2.00000
2022-06-17,23:00,168.9581,1.00000,25.3400,12.1633,0.317947E-01,0.00000,0.271408E-01,65.1624,-60.3695,-30128.4,43651.9,5906.64,1.00000,1.00000,1.00000,0.629000,0.642000,0.581931,297.801,299.350,298.919,300.048,2.00000
2022-06-17,23:30,168.9790,1.00000,24.9600,12.1502,0.225212E-01,0.00000,0.231690E-01,68.7602,-55.9326,-32408.4,37510.5,19035.8,1.00000,1.00000,1.00000,0.629000,0.642000,0.582961,297.189,299.350,298.777,299.854,2.00000
2022-06-18,00:00,169.0000,1.00000,24.4900,12.1307,0.529908E-02,0.00000,0.350844E-01,71.4607,-55.9855,-5684.81,31657.3,34928.7,1.00000,1.00000,1.00000,0.629000,0.642000,0.582058,296.733,299.342,298.750,299.661,2.00000
2022-06-18,00:30,169.0208,1.00000,23.7967,12.1104,0.596151E-01,0.00000,0.337605E-01,76.5427,-53.3031,-20132.8,30008.8,29374.2,1.00000,1.00000,1.00000,0.629000,0.642000,0.581156,295.869,299.312,298.750,299.528,2.00000
2022-06-18,01:00,169.0416,1.00000,23.0800,12.0925,0.251708E-01,0.00000,0.211830E-01,84.0401,-52.9677,-15777.0,35209.4,8212.92,1.00000,1.00000,1.00000,0.629000,0.642006,0.581122,294.918,299.137,298.750,299.350,2.00000
2022-06-18,01:30,169.0624,1.00000,22.2933,12.0721,0.384186E-01,0.00000,0.198591E-01,87.1162,-51.6877,1467.47,42778.8,24889.3,1.00000,1.00000,1.00000,0.629000,0.645667,0.582817,294.309,299.072,298.630,299.124,2.00000
2022-06-18,02:00,169.0833,1.00000,21.7400,12.0481,0.251708E-01,0.00000,0.158873E-01,85.1272,-52.0776,7696.12,43029.0,24464.1,1.00000,1.00000,1.00000,0.629000,0.645997,0.583989,294.434,299.050,298.550,299.025,2.00000
2022-06-18,02:30,169.1041,1.00000,21.2800,12.0205,0.264956E-01,0.00000,0.992953E-02,86.2253,-52.5849,-14832.7,39766.4,16292.5,1.00000,1.00000,1.00000,0.628853,0.644858,0.584000,294.400,299.050,298.550,298.750,2.00000
2022-06-18,03:00,169.1249,1.00000,20.9600,11.9969,0.384186E-01,0.00000,0.225070E-01,89.7693,-54.5664,-3435.21,42483.4,16364.8,1.00000,1.00000,1.00000,0.629278,0.644786,0.584000,294.223,299.050,298.550,298.625,2.00000
2022-06-18,03:30,169.1458,1.00000,20.7000,11.9709,0.927345E-02,0.00000,0.258168E-01,93.3468,-57.2655,-21446.8,39387.9,12484.6,1.00000,1.00000,1.00000,0.631606,0.644873,0.583117,293.834,299.050,298.437,298.550,2.00000
2022-06-18,04:00,169.1666,1.00000,20.4300,11.9486,0.198717E-01,0.00000,0.595774E-02,99.6455,-55.6923,-10138.5,38605.0,29973.0,1.00000,1.00000,1.00000,0.631628,0.644972,0.583914,293.210,299.050,298.250,298.349,2.00000
2022-06-18,04:30,169.1874,1.00000,20.1400,11.9274,0.124529,0.00000,0.595773E-01,99.5708,-55.8052,-5162.98,42016.0,31936.6,1.00000,1.00000,1.00000,0.631761,0.645000,0.584044,293.021,298.929,298.250,298.236,2.00000
2022-06-18,05:00,169.2083,1.00000,19.9800,11.9189,7.21872,0.00000,2.78160,98.0185,-53.0789,-3449.12,40109.8,38923.1,1.00000,1.00000,1.00000,0.631961,0.645000,0.585350,293.027,298.753,298.148,298.055,2.00000
2022-06-18,05:30,169.2291,1.00000,19.7200,11.9201,39.2108,0.00000,11.6719,93.5561,-44.1874,-4689.06,43340.5,42149.4,1.00000,1.00000,1.00000,0.631972,0.645000,0.586000,293.372,298.750,298.050,298.036,2.00000
2022-06-18,06:00,169.2499,1.00000,19.9400,11.9266,71.1844,0.00000,19.2673,85.5874,-39.8067,-16238.6,18819.3,25518.5,1.00000,1.00000,1.00000,0.631989,0.645000,0.586000,294.359,298.750,298.050,297.857,2.00000
2022-06-18,06:30,169.2707,1.00000,20.4200,11.9254,89.6770,0.00000,23.0644,83.3241,-34.9354,-21833.3,41600.2,14426.6,1.00000,1.00000,1.00000,0.631894,0.644250,0.585953,295.014,298.576,297.927,297.817,2.00000
2022-06-18,07:00,169.2916,1.00000,21.0367,11.9231,103.400,0.00000,26.7853,77.3398,-31.2906,-16970.6,49729.5,23316.4,1.00000,1.00000,1.00000,0.631000,0.644000,0.585786,295.939,298.550,297.850,297.552,2.00000
2022-06-18,07:30,169.3124,1.00000,21.8967,11.9253,248.135,0.00000,99.8331,72.4711,35.1061,-26940.2,41038.3,16189.6,1.00000,1.00000,1.00000,0.631000,0.644000,0.585408,296.816,298.364,297.850,297.550,2.00000
2022-06-18,08:00,169.3332,1.00000,23.2633,11.9347,918.457,0.00000,448.702,64.8933,345.873,-35129.0,20740.6,-14609.3,1.00000,1.00000,1.00000,0.631000,0.644000,0.585372,298.082,298.250,297.825,297.547,2.00000
2022-06-18,08:30,169.3541,1.00000,25.6633,12.5001,1153.33,0.00000,568.613,59.4401,414.703,-33175.1,32316.6,19660.8,1.00000,1.00000,1.00000,0.631000,0.644000,0.585314,299.219,298.388,297.782,297.533,2.00000
2022-06-18,09:00,169.3749,1.00000,28.5367,12.9949,1231.82,0.00000,606.233,56.4959,442.211,-3367.06,29078.2,27856.5,1.00000,1.00000,1.00000,0.631000,0.644000,0.585492,299.351,298.548,297.793,297.548,2.00000
2022-06-18,09:30,169.3957,1.00000,30.3167,13.3040,1493.59,0.00000,739.434,52.5047,541.306,-17716.1,30566.3,6862.35,1.00000,1.00000,1.00000,0.631000,0.644000,0.585461,299.382,298.550,297.842,297.550,2.00000
2022-06-18,10:00,169.4165,1.00000,31.5600,13.2747,1453.37,0.00000,719.971,50.3804,537.393,-29432.7,31874.2,7201.92,1.00000,1.00000,1.00000,0.630997,0.644000,0.585439,299.702,298.550,297.850,297.550,2.00000
2022-06-18,10:30,169.4374,1.00000,32.0000,13.2823,1599.36,0.00000,794.557,49.2616,604.317,-28200.9,32337.7,892.847,1.00000,1.00000,1.00000,0.630986,0.644000,0.585119,299.573,298.549,297.850,297.706,2.00000
2022-06-18,11:00,169.4582,1.00000,32.0933,13.2073,1429.58,0.00000,716.558,46.4305,544.707,-37720.6,15241.2,14316.8,1.00000,1.00000,1.00000,0.630969,0.643994,0.585575,299.915,298.546,297.850,297.922,2.00000
2022-06-18,11:30,169.4790,1.00000,31.7267,13.1098,1066.13,0.00000,532.773,47.8741,395.085,-25905.8,27302.8,13316.2,1.00000,1.00000,1.00000,0.630992,0.643972,0.585956,299.150,298.544,297.850,298.100,2.00000
2022-06-18,12:00,169.4999,1.00000,31.3800,13.3710,1953.66,0.00000,967.546,40.4050,734.844,-26519.5,10067.5,-17821.4,1.00000,1.00000,1.00000,0.630983,0.643978,0.586556,300.049,298.548,297.892,298.420,2.00000
2022-06-18,12:30,169.5207,1.00000,31.6200,13.2063,1347.56,0.00000,716.814,39.8500,537.108,-30483.5,21821.6,14036.4,1.00000,1.00000,1.00000,0.630992,0.644753,0.584325,299.983,298.550,298.049,298.647,2.00000
2022-06-18,13:00,169.5415,1.00000,31.6600,13.3656,1396.66,0.00000,691.363,44.3538,524.020,-23658.0,33591.9,18003.9,1.00000,1.00000,1.00000,0.631000,0.645000,0.584000,299.576,298.550,298.051,298.984,2.00000
2022-06-18,13:30,169.5624,1.00000,31.9667,13.3749,1719.55,0.00000,849.437,44.4006,630.811,-23690.3,30558.4,4690.62,1.00000,1.00000,1.00000,0.631186,0.645000,0.583978,299.704,298.550,298.229,299.394,2.00000
2022-06-18,14:00,169.5832,1.00000,32.3800,13.3776,1720.27,0.00000,840.183,43.8109,606.523,-33813.5,6780.10,-22280.5,1.00000,1.00000,1.00000,0.631353,0.644889,0.581675,299.587,298.550,298.386,299.704,2.00000
2022-06-18,14:30,169.6040,1.00000,33.1567,13.3463,1792.17,0.00000,884.819,43.4533,660.470,-20494.5,31355.5,21147.3,1.00000,1.00000,1.00000,0.629817,0.645275,0.582744,299.735,298.550,298.557,299.998,2.00000
2022-06-18,15:00,169.6249,1.00000,33.5067,13.3797,1426.73,0.00000,702.442,43.3467,514.102,-8173.29,39931.9,6865.20,1.00000,1.00000,1.00000,0.628672,0.645378,0.581497,298.930,298.550,298.748,300.354,2.00000
2022-06-18,15:30,169.6457,1.00000,33.1000,13.4160,1502.93,0.00000,735.085,40.6225,533.810,-15447.9,18574.6,8717.78,1.00000,1.00000,1.00000,0.628056,0.642511,0.580975,298.743,298.554,298.945,300.692,2.00000
2022-06-18,16:00,169.6665,1.00000,33.1000,13.4084,1335.63,0.00000,652.438,40.0950,457.638,-12896.4,39774.8,22237.1,1.00000,1.00000,1.00000,0.628467,0.642000,0.580178,298.684,298.639,299.050,300.997,2.00000
2022-06-18,16:30,169.6873,1.00000,33.1300,13.4158,1156.86,0.00000,566.311,38.7767,380.916,-18107.9,21879.0,2106.43,1.00000,1.00000,1.00000,0.630033,0.642000,0.579806,298.551,298.750,299.299,301.150,2.00000
2022-06-18,17:00,169.7082,1.00000,32.8700,13.4132,960.747,0.00000,470.115,36.9813,292.786,-40531.6,10281.2,-25204.6,1.00000,1.00000,1.00000,0.630000,0.641983,0.579928,298.571,298.750,299.350,301.297,2.00000
2022-06-18,17:30,169.7290,1.00000,32.3533,13.2957,759.668,0.00000,375.274,34.6238,204.593,-31364.3,32640.8,-1314.22,1.00000,1.00000,1.00000,0.630483,0.641864,0.578450,298.435,298.750,299.350,301.442,2.00000
2022-06-18,18:00,169.7498,1.00000,31.8500,12.7336,553.794,0.00000,277.489,36.8030,116.038,-23949.6,31700.2,23451.6,1.00000,1.00000,1.00000,0.631300,0.641300,0.578039,298.176,298.666,299.350,301.248,2.00000
2022-06-18,18:30,169.7707,1.00000,31.0733,12.5666,356.383,0.00000,185.584,34.4778,42.5558,-14333.2,30118.7,25105.2,1.00000,1.00000,1.00000,0.631722,0.641086,0.578061,297.782,298.550,299.338,301.150,2.00000
2022-06-18,19:00,169.7915,1.00000,29.3133,12.4946,85.0827,0.00000,34.4860,39.0578,-53.1651,-28818.4,29594.8,24133.9,1.00000,1.00000,1.00000,0.631742,0.640744,0.578761,296.163,298.550,299.094,301.099,2.00000
2022-06-18,19:30,169.8123,1.00000,26.0800,12.4428,32.5273,0.00000,11.8943,46.6870,-68.5545,-21317.8,25089.0,23484.0,1.00000,1.00000,1.00000,0.631055,0.640206,0.579956,294.337,298.550,299.050,300.938,2.00000
2022-06-18,20:00,169.8332,1.00000,23.0967,12.4004,3.87233,0.00000,1.84690,50.8917,-76.1066,-11573.2,34709.8,28961.7,1.00000,1.00000,1.00000,0.631000,0.640661,0.579875,292.856,298.512,298.920,300.654,2.00000
2022-06-18,20:30,169.8540,1.00000,20.6633,12.3679,0.768373E-01,0.00000,0.509718E-01,56.8352,-73.7341,-20619.7,25093.4,11320.5,1.00000,1.00000,1.00000,0.631000,0.641756,0.579794,291.522,298.252,298.750,300.432,2.00000
2022-06-18,21:00,169.8748,1.00000,18.4833,12.3337,0.397434E-01,0.00000,0.158873E-01,61.7381,-72.3439,1155.39,35784.1,24330.6,1.00000,1.00000,1.00000,0.631464,0.641189,0.580000,290.629,298.186,298.579,300.110,2.00000
2022-06-18,21:30,169.8956,1.00000,17.0800,12.3068,0.172221E-01,0.00000,0.198591E-01,64.8935,-70.0971,753.871,42885.5,26147.4,1.00000,1.00000,1.00000,0.631936,0.641000,0.581091,289.859,298.051,298.457,299.884,2.00000
2022-06-18,22:00,169.9165,1.00000,15.9800,12.2806,0.304699E-01,0.00000,0.728167E-02,67.2361,-69.1948,-7078.33,41707.4,11093.2,1.00000,1.00000,1.00000,0.632000,0.641167,0.580781,289.201,297.983,298.234,299.572,2.00000
2022-06-18,22:30,169.9373,1.00000,15.1700,12.2573,-0.132474E-02,0.00000,0.595773E-02,70.8441,-67.9666,-22156.5,47987.0,20255.1,1.00000,1.00000,1.00000,0.632000,0.642620,0.581000,288.772,297.850,298.056,299.275,2.00000
2022-06-18,23:00,169.9581,1.00000,14.5700,12.2354,0.662391E-02,0.00000,0.794364E-02,70.4239,-68.4834,-31214.3,26991.0,5442.60,1.00000,1.00000,1.00000,0.631983,0.642389,0.581667,288.646,297.621,297.886,298.957,2.00000
2022-06-18,23:30,169.9790,1.00000,14.1500,12.2131,0.437177E-01,0.00000,0.728168E-02,72.9831,-69.4463,-27572.4,44729.7,18738.0,1.00000,1.00000,1.00000,0.631261,0.642622,0.583780,288.178,297.529,297.660,298.646,2.00000
2022-06-19,00:00,170.0000,1.00000,13.7267,12.1901,0.927344E-02,0.00000,-0.860562E-02,72.6398,-70.2634,-24402.9,32602.4,3730.79,1.00000,1.00000,1.00000,0.632172,0.643950,0.583000,287.935,297.350,297.470,298.392,2.00000
2022-06-19,00:30,170.0208,1.00000,13.4800,12.1734,0.927346E-02,0.00000,0.132395E-02,67.5374,-71.6747,10393.7,56497.5,29380.5,1.00000,1.00000,1.00000,0.633647,0.643100,0.583419,288.202,297.147,297.242,298.111,2.00000
2022-06-19,01:00,170.0416,1.00000,13.1700,12.1549,0.384186E-01,0.00000,-0.670760E-18,66.2468,-71.0077,4075.29,37346.4,10649.4,1.00000,1.00000,1.00000,0.633219,0.642933,0.585906,287.954,297.050,297.030,297.893,2.00000
2022-06-19,01:30,170.0624,1.00000,12.9400,12.1392,0.357690E-01,0.00000,0.661967E-03,61.5389,-71.4594,-20458.6,31447.3,30526.7,1.00000,1.00000,1.00000,0.633022,0.642822,0.585814,288.255,296.888,296.848,297.561,2.00000
2022-06-19,02:00,170.0833,1.00000,12.9700,12.1238,-0.397434E-02,0.00000,-0.397182E-02,54.5826,-73.9660,-5418.99,46150.5,36327.9,1.00000,1.00000,1.00000,0.632425,0.643575,0.584900,289.095,296.787,296.655,297.289,2.00000
