file_info,,,,,,,corrected_fluxes_and_quality_flags,,,,,,,,,,,,,,,,,,,,,storage_fluxes,,,,,,vertical_advection_fluxes,,,,gas_densities_concentrations_and_timelags,,,,,,,,,,,,,,,,,,,,air_properties,,,,,,,,,,,,,,unrotated_wind,,,rotated_wind,,,,,,rotation_angles_for_tilt_correction,,,turbulence,,,,,,footprint,,,,,,,,uncorrected_fluxes_and_spectral_correction_factors_(scf),,,,,,,,,,,,,,statistical_flags,,,,,,,,,,,,spikes,,,,,,,,diagnostic_flags_LI-7200,,,,,,,,,diagnostic_flags_LI-7500,,,,diagnostic_flags_LI-7700,,,,,,,,,,,,,,,,RSSI_LI-7200,RSSI_LI-7500,variances,,,,,,,,covariances,,,,,custom_variables,,,,,,,,,,,,,,
filename,date,time,DOY,daytime,file_records,used_records,Tau,qc_Tau,rand_err_Tau,H,qc_H,rand_err_H,LE,qc_LE,rand_err_LE,co2_flux,qc_co2_flux,rand_err_co2_flux,h2o_flux,qc_h2o_flux,rand_err_h2o_flux,ch4_flux,qc_ch4_flux,rand_err_ch4_flux,none_flux,qc_none_flux,rand_err_none_flux,H_strg,LE_strg,co2_strg,h2o_strg,ch4_strg,none_strg,co2_v-adv,h2o_v-adv,ch4_v-adv,none_v-adv,co2_molar_density,co2_mole_fraction,co2_mixing_ratio,co2_time_lag,co2_def_timelag,h2o_molar_density,h2o_mole_fraction,h2o_mixing_ratio,h2o_time_lag,h2o_def_timelag,ch4_molar_density,ch4_mole_fraction,ch4_mixing_ratio,ch4_time_lag,ch4_def_timelag,none_molar_density,none_mole_fraction,none_mixing_ratio,none_time_lag,none_def_timelag,sonic_temperature,air_temperature,air_pressure,air_density,air_heat_capacity,air_molar_volume,ET,water_vapor_density,e,es,specific_humidity,RH,VPD,Tdew,u_unrot,v_unrot,w_unrot,u_rot,v_rot,w_rot,wind_speed,max_wind_speed,wind_dir,yaw,pitch,roll,u*,TKE,L,(z-d)/L,bowen_ratio,T*,model,x_peak,x_offset,x_10%,x_30%,x_50%,x_70%,x_90%,un_Tau,Tau_scf,un_H,H_scf,un_LE,LE_scf,un_co2_flux,co2_scf,un_h2o_flux,h2o_scf,un_ch4_flux,ch4_scf,un_none_flux,un_none_scf,spikes_hf,amplitude_resolution_hf,drop_out_hf,absolute_limits_hf,skewness_kurtosis_hf,skewness_kurtosis_sf,discontinuities_hf,discontinuities_sf,timelag_hf,timelag_sf,attack_angle_hf,non_steady_wind_hf,u_spikes,v_spikes,w_spikes,ts_spikes,co2_spikes,h2o_spikes,ch4_spikes,none_spikes,head_detect_LI-7200,t_out_LI-7200,t_in_LI-7200,aux_in_LI-7200,delta_p_LI-7200,chopper_LI-7200,detector_LI-7200,pll_LI-7200,sync_LI-7200,chopper_LI-7500,detector_LI-7500,pll_LI-7500,sync_LI-7500,not_ready_LI-7700,no_signal_LI-7700,re_unlocked_LI-7700,bad_temp_LI-7700,laser_temp_unregulated_LI-7700,block_temp_unregulated_LI-7700,motor_spinning_LI-7700,pump_on_LI-7700,top_heater_on_LI-7700,bottom_heater_on_LI-7700,calibrating_LI-7700,motor_failure_LI-7700,bad_aux_tc1_LI-7700,bad_aux_tc2_LI-7700,bad_aux_tc3_LI-7700,box_connected_LI-7700,mean_value_RSSI_LI-7200,mean_value_LI-7500,u_var,v_var,w_var,ts_var,co2_var,h2o_var,ch4_var,none_var,w/ts_cov,w/co2_cov,w/h2o_cov,w/ch4_cov,w/none_cov,air_t_mean,air_p_mean,co2_mean,h2o_mean,dew_point_mean,co2_signal_strength_7500_mean,ch4_mean,rssi_77_mean,ch4_aux-1_mean,ch4_aux-2_mean,ch4_aux-3_mean,ch4_aux-4_mean,ch4_tc_1_mean,ch4_tc_2_mean,ch4_tc_3_mean
2022-06-20T010000_AIU-1200.ghg,2022/06/20,01:30:00,171.062,0,18000,18000,-5.12E-04,2,2.22E-04,-1.54851,1,0.459911,0.853131,1,0.498584,0.844804,2,0.401028,1.92E-02,1,1.12E-02,-7.33E-03,2,4.52E-03,-9999,-9999,-9999,-0.225446,2.14884,1.06873,4.83E-02,-3.93E-03,-9999,1.73E-11,6.38E-13,7.49E-14,-9999,20.4352,477.437,485.984,0,1,752.695,17.5855,17.9003,0,1,8.84E-02,2.07413,2.11126,0.5,0,-9999,-9999,-9999,-9999,9,293.981,286.647,102005,1.2315,1015.06,2.34E-02,1.24E-03,1.36E-02,1794.29,1542.44,1.10E-02,100,0,288.955,0.115179,-0.441295,4.18E-02,0.45799,9.90E-15,8.48E-16,0.45799,0.96108,358.583,284.628,5.23677,-9999,2.04E-02,2.05E-02,0.485151,8.65381,-1.81509,-6.07E-02,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-4.67E-04,1.09622,-1.28178,1.19046,0.424738,2.31389,0.399308,2.31389,9.55E-03,2.31389,-2.35E-03,2.92288,-9999,-9999,800000009,800000009,800000009,800000009,800000009,800010109,899999999,899999999,89999,89999,89,89,0,0,0,3,1,4,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,0,0,0,0,0,101,0,0,0,0,16,18000,18000,18000,18000,-9999,100,2.61E-02,1.43E-02,7.02E-04,3.20E-02,4.03E-02,27.8281,6.64E-06,-9999,-1.03E-03,3.99E-04,9.55E-03,-2.35E-06,-9999,285.351,101795,476.224,17.5408,15.6629,103.728,2.05791,23.3919,1.28E-04,8.10E-06,9.83E-05,1.44E-06,9999.99,9999.99,9999.99
2022-06-20T013000_AIU-1200.ghg,2022/06/20,02:00:00,171.083,0,18000,18000,-9.27E-04,1,2.96E-04,-2.64199,1,0.601712,-2.27499,1,0.362104,6.53626,1,0.920789,-5.11E-02,1,8.14E-03,-7.34E-03,1,2.27E-03,-9999,-9999,-9999,-2.03682,0.832382,0.655759,1.87E-02,1.71E-02,-9999,-3.11E-13,-1.14E-14,-1.40E-15,-9999,20.6475,481.721,490.405,0,1,758.99,17.7078,18.027,0,1,9.33E-02,2.18607,2.22548,-0.1,0,-9999,-9999,-9999,-9999,9,293.648,286.198,101988,1.23317,1015.12,2.33E-02,-3.31E-03,1.37E-02,1806.47,1497.94,1.11E-02,100,0,289.06,0.182766,-0.413566,3.95E-02,0.453869,3.70E-15,-1.50E-17,0.453869,0.785262,345.366,293.842,4.9868,-9999,2.74E-02,1.47E-02,0.69052,6.08006,1.16132,-7.70E-02,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-8.61E-04,1.07669,-2.36582,1.15241,-0.972258,2.04231,3.28704,2.04231,-2.19E-02,2.04231,-2.49E-03,2.52466,-9999,-9999,800000009,800000009,800000009,800000009,800000009,800100109,899999999,899999999,89999,89999,89,89,0,3,1,4,0,5,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,0,0,0,0,0,101,0,0,0,0,16,18000,18000,18000,18000,-9999,100,1.58E-02,1.26E-02,8.89E-04,4.13E-02,0.149268,14.188,3.24E-06,-9999,-1.89E-03,3.29E-03,-2.19E-02,-2.49E-06,-9999,284.864,101778,480.429,17.6603,15.7665,103.704,2.16889,21.023,1.18E-04,1.09E-05,9.04E-05,4.69E-06,9999.99,9999.99,9999.99
2022-06-20T020000_AIU-1200.ghg,2022/06/20,02:30:00,171.104,0,18000,18000,-2.34E-04,2,8.71E-05,-1.73916,1,1.17258,-7.88105,1,0.653616,3.92812,1,0.839281,-0.177093,1,1.47E-02,-2.54E-02,1,2.63E-03,-9999,-9999,-9999,-0.749307,0.618565,1.31405,1.39E-02,8.16E-03,-9999,-2.86E-11,-1.04E-12,-1.30E-13,-9999,21.029,490.301,499.186,0,1,763.377,17.7985,18.121,0,1,9.57E-02,2.23943,2.28002,0,1,-9999,-9999,-9999,-9999,9,293.468,286.034,101996,1.23393,1015.16,2.33E-02,-1.15E-02,1.38E-02,1815.86,1481.87,1.11E-02,100,0,289.142,0.192459,-0.501938,4.61E-02,0.539545,2.14E-14,-1.36E-15,0.539545,1.41976,350.497,290.978,4.90309,-9999,1.38E-02,2.03E-02,0.133379,31.4773,0.220676,-0.100728,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-1.85E-04,1.26971,-1.25194,1.51513,-1.57596,4.80713,0.856444,4.80713,-3.54E-02,4.80713,-3.70E-03,6.53006,-9999,-9999,800000009,800000009,800000009,800000009,800000109,810100109,899999999,899999999,89999,89999,89,89,0,2,2,9,0,12,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,0,0,0,0,0,101,0,0,0,0,16,18000,18000,18000,18000,-9999,100,2.41E-02,1.52E-02,1.35E-03,8.91E-02,8.01E-02,30.236,2.84E-06,-9999,-9.99E-04,8.56E-04,-3.54E-02,-3.70E-06,-9999,284.55,101786,488.728,17.7415,15.8392,103.664,2.22138,21.0966,1.09E-04,1.41E-05,8.43E-05,5.95E-06,9999.99,9999.99,9999.99
2022-06-20T023000_AIU-1200.ghg,2022/06/20,03:00:00,171.125,0,18000,18000,2.60E-04,2,4.76E-04,-1.16341,1,0.731478,4.25464,2,0.867293,-8.40113,2,1.2701,9.56E-02,2,1.95E-02,-4.96E-02,1,4.14E-03,-9999,-9999,-9999,-0.950156,-1.70018,1.26353,-3.82E-02,-1.37E-03,-9999,-6.04E-11,-2.13E-12,-2.69E-13,-9999,21.4026,498.542,507.448,0,1,753.4,17.5494,17.8628,0,1,9.54E-02,2.23046,2.2703,-0.5,0,-9999,-9999,-9999,-9999,9,293.131,285.825,102017,1.23521,1015.02,2.33E-02,6.19E-03,1.36E-02,1790.82,1461.73,1.10E-02,100,0,288.924,0.212334,-0.688953,5.00E-02,0.722665,-4.14E-15,-2.82E-15,0.722665,1.25931,353.451,287.129,3.96916,-9999,1.45E-02,1.56E-02,0.233177,18.0052,-0.273444,-6.39E-02,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,2.25E-04,1.1591,-0.810131,1.3091,1.35294,3.17001,-2.64331,3.17001,3.04E-02,3.17001,-1.19E-02,4.14434,-9999,-9999,800000009,800000009,800000009,800000009,800000009,810000109,899999999,899999999,89999,89999,89,89,7,0,4,9,10,38,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,0,0,0,0,0,101,0,0,0,0,16,18000,18000,18000,18000,-9999,100,1.80E-02,1.12E-02,2.01E-03,4.25E-02,0.164955,38.3012,5.18E-06,-9999,-6.46E-04,-2.64E-03,3.04E-02,-1.19E-05,-9999,284.406,101809,497.051,17.4969,15.6256,103.661,2.21331,17.4389,1.06E-04,9.67E-06,7.86E-05,3.64E-06,9999.99,9999.99,9999.99
2022-06-20T030000_AIU-1200.ghg,2022/06/20,03:30:00,171.146,0,18000,18000,-2.83E-03,1,7.35E-04,-3.4611,0,1.11604,-1.32324,0,0.609984,7.62832,0,2.05128,-2.97E-02,0,1.37E-02,1.43E-02,0,7.52E-03,-9999,-9999,-9999,-1.07662,-2.08124,0.218474,-4.67E-02,2.12E-03,-9999,-4.41E-11,-1.52E-12,-1.97E-13,-9999,21.4825,499.966,508.739,0,1,740.968,17.2447,17.5473,0,1,9.61E-02,2.24433,2.28371,0.5,0,-9999,-9999,-9999,-9999,9,292.916,285.588,102022,1.23643,1014.85,2.33E-02,-1.93E-03,1.34E-02,1759.81,1439.21,1.08E-02,100,0,288.652,0.274167,-0.65253,3.85E-02,0.708831,-1.62E-14,-2.05E-15,0.708831,1.56043,347.776,292.79,3.10989,-9999,4.78E-02,3.81E-02,2.80217,1.49827,2.61563,-5.77E-02,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-2.75E-03,1.02825,-3.33863,1.05629,-0.710566,1.38171,5.68183,1.38171,-1.60E-02,1.38171,9.97E-03,1.55439,-9999,-9999,800000009,800000009,800000009,800000009,800000009,800001109,899999999,899999999,89999,89999,89,89,7,0,0,19,12,22,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,0,0,0,0,0,101,0,0,0,0,16,18000,18000,18000,18000,-9999,100,6.03E-02,1.23E-02,3.73E-03,4.48E-02,0.183187,8.55171,3.98E-06,-9999,-2.66E-03,5.68E-03,-1.60E-02,9.97E-06,-9999,284.203,101813,498.529,17.1952,15.3553,103.682,2.22704,19.5889,9.60E-05,4.48E-06,6.56E-05,0,9999.99,9999.99,9999.99
2022-06-20T033000_AIU-1200.ghg,2022/06/20,04:00:00,171.167,0,18000,18000,-9.28E-04,1,3.78E-04,-2.13779,0,0.914573,17.9001,1,3.83016,5.54134,1,2.67523,0.402001,1,8.60E-02,3.47E-03,2,4.36E-03,-9999,-9999,-9999,-0.683683,-4.82792,2.48E-02,-0.108425,-2.90E-03,-9999,2.98E-11,9.84E-13,1.32E-13,-9999,21.5054,500.128,508.538,0,1,711.158,16.5386,16.8167,0,1,9.54E-02,2.22543,2.26285,0.2,0,-9999,-9999,-9999,-9999,9,292.774,285.438,102044,1.23768,1014.45,2.33E-02,2.60E-02,1.28E-02,1688.12,1425.08,1.04E-02,100,0,288.005,0.298272,-0.6624,4.15E-02,0.727644,1.43E-14,1.38E-15,0.727644,1.35061,344.95,294.242,3.27308,-9999,2.74E-02,2.41E-02,0.850266,4.93775,-0.119429,-6.22E-02,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-8.85E-04,1.04847,-1.29577,1.09711,10.7609,1.65348,3.30729,1.65348,0.241668,1.65348,1.48E-03,1.94666,-9999,-9999,800000009,800000009,800000009,800000009,800000009,800000009,899999999,899999999,89999,89999,89,89,4,4,0,1,5,0,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,0,0,0,0,0,101,0,0,0,0,16,18000,18000,18000,18000,-9999,100,3.31E-02,1.22E-02,2.97E-03,5.39E-02,0.514811,465.822,2.39E-06,-9999,-1.03E-03,3.31E-03,0.241668,1.48E-06,-9999,283.895,101835,498.414,16.4821,14.6941,103.702,2.20884,24.5906,9.52E-05,1.30E-06,6.18E-05,1.24E-08,9999.99,9999.99,9999.99
2022-06-20T040000_AIU-1200.ghg,2022/06/20,04:30:00,171.187,0,18000,18000,-1.10E-04,2,1.59E-04,-5.56702,2,0.927159,35.2605,2,2.58887,19.4836,2,2.11127,0.791717,2,5.81E-02,9.64E-02,2,7.33E-03,-9999,-9999,-9999,-0.985438,-6.19861,-2.08329,-0.139179,-1.46E-02,-9999,7.52E-12,2.42E-13,3.28E-14,-9999,20.9482,486.577,494.305,0,1,673.05,15.6334,15.8816,0,1,9.14E-02,2.13035,2.16419,0,1,-9999,-9999,-9999,-9999,9,292.699,285.222,102091,1.23962,1013.94,2.32E-02,5.13E-02,1.21E-02,1596.45,1404.95,9.78E-03,100,0,287.141,0.27633,-0.672736,3.30E-02,0.728024,2.15E-14,3.59E-16,0.728024,1.33701,347.596,292.331,2.59526,-9999,9.43E-03,2.46E-02,1.33E-02,314.513,-0.157882,-0.469663,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-4.84E-05,2.27695,-1.88127,2.7599,2.37143,14.8327,1.30951,14.8327,5.32E-02,14.8327,4.65E-03,20.5288,-9999,-9999,800000009,800000009,800000009,800000009,800000009,800000009,899999999,899999999,89999,89999,89,89,16,1,1,18,8,14,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,538,0,0,0,0,301,151,0,0,0,16,18000,18000,18000,18000,-9999,100,2.32E-02,2.16E-02,4.49E-03,3.72E-02,0.295783,233.955,4.41E-06,-9999,-1.50E-03,1.31E-03,5.32E-02,4.65E-06,-9999,283.596,101880,484.77,15.5753,13.8299,103.74,2.04991,23.1028,9.41E-05,0,5.99E-05,2.18E-09,9999.99,9999.99,9999.99
2022-06-20T043000_AIU-1200.ghg,2022/06/20,05:00:00,171.208,0,18000,18000,-2.14E-03,2,8.49E-04,-5.46052,0,1.70917,5.08141,0,3.23579,2.16868,0,1.5387,0.1141,0,7.27E-02,5.27E-03,0,5.69E-03,-9999,-9999,-9999,0.237519,-6.47357,-4.40604,-0.14536,-4.99E-03,-9999,2.92E-11,9.35E-13,1.33E-13,-9999,19.7199,457.927,464.753,0,1,632.521,14.6881,14.9071,0,1,9.01E-02,2.09785,2.12913,0.8,0,-9999,-9999,-9999,-9999,9,292.843,285.274,102136,1.24039,1013.42,2.32E-02,7.39E-03,1.14E-02,1500.6,1409.78,9.19E-03,100,0,286.19,0.181728,-0.703137,4.57E-02,0.727679,-1.27E-14,1.48E-15,0.727679,1.6639,359.537,284.491,3.60224,-9999,4.15E-02,6.81E-02,1.16086,3.61662,-1.07461,-0.104646,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-2.03E-03,1.05066,-4.78215,1.10145,3.23027,1.68274,1.43617,1.68274,7.25E-02,1.68274,3.33E-03,1.98903,-9999,-9999,800000009,800000009,800000009,800000009,800000009,800001009,899999999,899999999,89999,89999,89,89,5,4,2,0,7,2,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,0,0,0,0,0,101,0,0,0,0,16,18000,18000,18000,18000,-9999,100,9.58E-02,3.50E-02,5.30E-03,8.80E-02,0.155577,347.535,2.03E-06,-9999,-3.80E-03,1.44E-03,7.25E-02,3.33E-06,-9999,283.359,101926,455.757,14.6185,12.8625,103.751,2.08418,27.5911,8.82E-05,0,5.37E-05,0,9999.99,9999.99,9999.99
2022-06-20T050000_AIU-1200.ghg,2022/06/20,05:30:00,171.229,1,18000,18000,-1.53E-03,1,3.58E-04,-1.68E-02,2,0.283262,4.0954,1,3.77629,1.82453,1,1.49991,9.20E-02,1,8.48E-02,1.19E-02,0,5.16E-03,-9999,-9999,-9999,0.35385,-0.960221,2.50E-03,-2.16E-02,-4.14E-03,-9999,2.17E-11,6.88E-13,9.77E-14,-9999,19.7229,457.943,464.703,-0.3,0,626.558,14.5479,14.7627,0,1,8.89E-02,2.07089,2.10146,0,1,-9999,-9999,-9999,-9999,9,293.041,285.352,102176,1.2406,1013.35,2.32E-02,5.96E-03,1.13E-02,1486.85,1417,9.10E-03,100,0,286.05,0.104292,-0.341448,2.74E-02,0.358073,2.72E-14,1.10E-15,0.358073,0.902818,354.868,286.985,4.39399,-9999,3.52E-02,2.86E-02,229.28,1.83E-02,-4.11E-03,-3.80E-04,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-1.48E-03,1.03696,0.213452,1.02871,3.73359,1.0813,1.64925,1.0813,8.38E-02,1.0813,1.04E-02,1.112,-9999,-9999,800000009,800000009,800000009,800000009,800000009,800010009,899999999,899999999,89999,89999,89,89,0,0,2,2,1,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,11,0,0,0,0,101,0,0,0,0,16,18000,18000,18000,18000,-9999,100,2.77E-02,2.73E-02,2.13E-03,9.39E-02,0.173374,464.756,3.01E-06,-9999,1.70E-04,1.65E-03,8.38E-02,1.04E-05,-9999,283.769,101966,456.312,14.496,12.7379,103.766,2.0573,30.1106,9.72E-05,6.67E-07,6.33E-05,0,9999.99,9999.99,9999.99
2022-06-20T053000_AIU-1200.ghg,2022/06/20,06:00:00,171.25,1,18000,18000,1.13E-03,1,1.67E-03,2.74051,1,1.14547,-3.57636,1,1.63557,-2.04499,1,1.67238,-8.03E-02,1,3.67E-02,1.69E-02,1,7.94E-03,-9999,-9999,-9999,1.22968,2.13369,0.158599,4.79E-02,-6.15E-03,-9999,2.54E-11,8.23E-13,1.12E-13,-9999,19.755,458.975,465.898,0,1,639.586,14.8597,15.0839,0,1,8.71E-02,2.0308,2.06143,0.6,0,-9999,-9999,-9999,-9999,9,293.231,285.621,102209,1.23968,1013.53,2.32E-02,-5.21E-03,1.15E-02,1519.2,1442.36,9.30E-03,100,0,286.379,4.33E-02,-0.361155,1.83E-02,0.364203,6.43E-15,1.29E-15,0.364203,0.976713,10.375,276.839,2.87927,-9999,3.02E-02,4.14E-02,-0.888386,-4.72587,-0.766284,7.23E-02,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.09E-03,1.03646,2.46426,1.02838,-3.46063,1.08092,-1.99736,1.08092,-7.77E-02,1.08092,1.46E-02,1.11158,-9999,-9999,800000009,800000009,800000009,800000009,800000009,800000009,899999999,899999999,89999,89999,89,89,15,1,1,0,1,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,0,0,0,0,0,101,0,0,0,0,16,18000,18000,18000,18000,-9999,100,6.18E-02,1.74E-02,3.56E-03,0.130395,0.208298,211.874,6.05E-06,-9999,1.96E-03,-2.00E-03,-7.77E-02,1.46E-05,-9999,284.596,101999,458.227,14.8356,13.1012,103.776,2.01756,25.4995,1.02E-04,1.33E-05,7.85E-05,5.35E-06,9999.99,9999.99,9999.99
2022-06-20T060000_AIU-1200.ghg,2022/06/20,06:30:00,171.271,1,18000,18000,3.89E-03,1,1.16E-03,-2.67334,2,3.47753,-4.46207,1,1.05724,0.714295,2,1.93588,-0.100338,1,2.38E-02,9.60E-03,1,4.17E-03,-9999,-9999,-9999,5.26477,-0.37573,-2.82177,-8.45E-03,-1.06E-03,-9999,-7.00E-11,-2.35E-12,-3.20E-13,-9999,18.8876,440.545,447.165,0,1,634.721,14.8046,15.027,0,1,8.63E-02,2.02387,2.05428,0.7,0,-9999,-9999,-9999,-9999,9,294.323,286.781,102223,1.23486,1013.52,2.33E-02,-6.50E-03,1.14E-02,1513.77,1555.95,9.26E-03,97.289,42.1822,286.324,-0.124026,-0.187118,9.03E-03,0.224671,2.79E-14,-3.71E-15,0.224671,0.975077,46.7939,236.463,2.30386,-9999,5.61E-02,5.22E-02,5.86233,0.716166,0.599124,-3.81E-02,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,3.80E-03,1.02264,-2.79644,1.03764,-3.35558,1.2474,0.720845,1.2474,-7.55E-02,1.2474,7.81E-03,1.36385,-9999,-9999,800000009,800000009,800000009,800000009,800000009,800000009,899999999,899999999,89999,89999,89,89,13,1,2,12,5,2,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,0,0,0,0,0,101,0,0,0,0,16,18000,18000,18000,18000,-9999,100,2.95E-02,7.13E-02,3.59E-03,0.23492,0.113186,70.0204,2.21E-06,-9999,-2.23E-03,7.21E-04,-7.55E-02,7.81E-06,-9999,286.125,102013,440.401,14.8001,13.0688,103.782,2.01047,26.8842,1.24E-04,1.01E-05,9.62E-05,2.51E-06,9999.99,9999.99,9999.99
2022-06-20T063000_AIU-1200.ghg,2022/06/20,07:00:00,171.292,1,18000,18000,-1.03E-03,1,6.76E-04,1.9533,1,1.75036,0.721895,2,2.15304,5.09E-03,2,0.378581,1.63E-02,2,4.85E-02,2.66E-03,1,2.38E-03,-9999,-9999,-9999,5.27968,4.96813,-2.11321,0.111843,-3.46E-03,-9999,-2.55E-11,-9.30E-13,-1.19E-13,-9999,18.2275,426.692,433.427,-0.2,0,663.74,15.5377,15.7829,0,1,8.49E-02,2.00111,2.0327,0.1,0,-9999,-9999,-9999,-9999,9,295.898,287.948,102267,1.23004,1013.97,2.34E-02,1.05E-03,1.20E-02,1589.42,1678.12,9.72E-03,94.7141,88.704,287.073,-7.43E-02,-0.316505,1.47E-02,0.325445,3.57E-15,-1.40E-15,0.325445,1.17686,25.689,256.786,2.58523,-9999,2.90E-02,4.76E-02,-1.10743,-3.79113,2.7058,5.40E-02,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9.95E-04,1.03992,1.93635,1.03065,0.507879,1.08356,-9.32E-02,1.08356,1.14E-02,1.08356,1.80E-03,1.11451,-9999,-9999,800000009,800000009,800000009,800000009,800000009,800001009,899999999,899999999,89999,89999,89,89,6,1,2,16,18,4,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,0,0,0,0,0,101,0,0,0,0,16,18000,18000,18000,18000,-9999,100,4.57E-02,4.47E-02,4.82E-03,0.346143,3.43E-02,81.2814,2.35E-06,-9999,1.55E-03,-9.32E-05,1.14E-02,1.80E-06,-9999,287.014,102056,426.152,15.5183,13.8024,103.779,1.98737,31.4279,1.42E-04,1.50E-05,1.18E-04,3.67E-06,9999.99,9999.99,9999.99
2022-06-20T070000_AIU-1200.ghg,2022/06/20,07:30:00,171.312,1,18000,18000,2.28E-02,0,7.97E-03,-16.0525,1,23.9008,37.3923,0,16.7872,-2.98867,1,2.6574,0.843202,0,0.378554,0.334379,0,6.67E-02,-9999,-9999,-9999,7.88825,3.64439,-1.06162,8.22E-02,5.25E-03,-9999,5.11E-12,1.96E-13,2.46E-14,-9999,17.824,419.692,426.551,0,1,682.889,16.0796,16.3424,0,1,8.57E-02,2.03577,2.06904,0,1,-9999,-9999,-9999,-9999,9,297.517,289.701,102291,1.22263,1014.3,2.35E-02,5.46E-02,1.23E-02,1645.23,1877.54,1.01E-02,87.6268,232.311,287.606,1.30E-02,-0.229078,1.16E-02,0.229741,-2.61E-14,2.87E-16,0.229741,2.72864,28.6874,273.25,2.89838,-9999,0.136705,0.191377,14.1238,0.297258,-0.429301,-9.47E-02,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,2.24E-02,1.01964,-13.6591,1.02368,33.4549,1.14016,-2.2332,1.14016,0.754413,1.14016,0.276582,1.20656,-9999,-9999,800000009,800000009,800000009,800000009,800100019,800101119,899999999,899999999,89999,89999,89,89,1,4,9,1,17,15,8,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,17,0,0,0,0,101,0,0,0,0,16,18000,18000,18000,18000,-9999,100,0.140465,0.199178,4.31E-02,1.13133,6.49E-02,599.114,2.57E-05,-9999,-1.10E-02,-2.23E-03,0.754413,2.77E-04,-9999,289.072,102080,419.597,16.0771,14.3439,103.789,2.02061,26.0284,1.45E-04,2.81E-05,1.29E-04,9.68E-06,9999.99,9999.99,9999.99
2022-06-20T073000_AIU-1200.ghg,2022/06/20,08:00:00,171.333,1,18000,18000,-4.21E-02,0,1.16E-02,-29.9753,0,14.5851,154.898,0,37.9717,-6.25256,0,3.14421,3.50092,0,0.858214,0.219164,0,6.70E-02,-9999,-9999,-9999,10.5015,0.7401,-1.61871,1.67E-02,1.24E-02,-9999,2.81E-11,1.11E-12,1.44E-13,-9999,17.2315,408.935,415.665,-0.1,0,682.236,16.1907,16.4572,0,1,8.82E-02,2.11832,2.15318,0,1,-9999,-9999,-9999,-9999,9,299.507,292.054,102315,1.21302,1014.41,2.37E-02,0.22686,1.23E-02,1657.01,2177.59,1.01E-02,76.0935,520.586,287.716,8.94E-02,-0.104644,1.86E-02,0.13889,2.16E-14,1.63E-15,0.13889,2.14527,332.396,310.514,7.67654,-9999,0.186204,0.243522,19.1183,0.219601,-0.193516,-0.130826,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-4.08E-02,1.03008,-20.613,1.02592,138.044,1.12216,-5.5671,1.12216,3.11998,1.12216,0.182912,1.1779,-9999,-9999,800000009,800000009,800000009,800000009,800000019,800101019,899999999,899999999,89999,89999,89,89,0,6,0,2,19,9,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,0,0,0,0,0,101,0,0,0,0,16,18000,18000,18000,18000,-9999,100,0.221685,0.197137,6.82E-02,0.285533,2.47E-02,1645.35,1.09E-05,-9999,-1.68E-02,-5.57E-03,3.11998,1.83E-04,-9999,292.116,102104,409.832,16.2268,14.476,103.799,2.10271,32.0375,1.37E-04,6.25E-05,1.33E-04,2.90E-05,9999.99,9999.99,9999.99
